SPEC_ID,PROTECTED = P,UPDATED = U,GENUS,SPECIES,COUNTRY,LOCALITY,COLLECTION PLACE,DATE COLLECTED,SEX,BONE,SIDE,AGE,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,,,
SMNS1508,P,U,Equus,quagga,0,0,,,unknown,tibia,unknown,recent,297.4,282.8,37.5,31.2,88.5,81.3,65.9,41.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,a1ph3,unknown,recent,76.6,68.6,28.1,45.8,31.3,38.6,39.1,21.8,44.4,66.2,63.9,13.9,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,a2ph3,unknown,recent,43.9,34.6,37.9,45.6,28.6,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,ast,unknown,recent,56.8,58.5,31.7,60.5,49.8,32.3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,calc,unknown,recent,104.6,68.4,20.4,33.4,50.7,50.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,femur,unknown,recent,374.0,337.0,37.1,44.7,108.2,86.2,89.3,109.9,59.1,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,hum,unknown,recent,267.6,244.1,34.7,39.9,90.1,94.1,69.0,79.3,47.3,33.7,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,mciii,unknown,recent,207.2,200.6,31.8,24.1,49.0,30.0,39.8,14.1,8.0,46.0,45.5,31.6,25.2,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,mtiii,unknown,recent,232.9,228.8,31.6,28.8,50.2,40.0,42.6,9.7,7.6,45.0,46.0,34.2,25.9,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,p1ph3,unknown,recent,72.7,66.2,28.9,48.0,32.4,39.1,38.3,22.1,39.9,48.7,55.8,12.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,p2ph3,unknown,recent,45.1,35.3,36.4,45.4,27.9,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,radii,unknown,recent,285.7,279.4,43.2,27.8,71.3,35.6,79.0,61.1,33.9,74.4,24.5,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6708,P,U,Equus,quagga,20,,,,male,tibia,unknown,recent,318.1,300.3,42.2,33.2,94.9,89.8,68.7,47.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,a1ph3,unknown,recent,73.9,67.2,29.7,44.2,30.9,36.4,37.0,23.0,43.5,60.3,59.8,12.7,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,a2ph3,unknown,recent,42.3,31.7,37.2,42.4,29.0,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,a3ph3,unknown,recent,51.1,48.6,60.1,38.5,25.2,29.9,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,ast,unknown,recent,57.9,59.9,28.5,56.8,48.0,33.9,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,calc,unknown,recent,103.3,65.9,21.5,32.4,46.5,48.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,femur,unknown,recent,364.0,,37.3,48.6,108.6,83.7,86.7,112.1,64.4,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,hum,unknown,recent,250.4,232.7,33.2,39.3,87.3,86.7,71.6,69.2,43.6,32.6,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,mciii,unknown,recent,202.2,193.7,,,,30.0,37.9,14.7,8.2,43.8,43.1,31.7,24.6,25.2,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,mtiii,unknown,recent,224.9,217.9,30.1,27.9,44.9,37.1,40.8,9.6,6.4,42.3,42.5,33.0,24.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,p1ph3,unknown,recent,68.4,62.9,29.6,45.6,31.9,37.0,36.4,21.2,36.4,51.6,51.4,15.6,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,p2ph3,unknown,recent,42.3,33.7,35.7,42.4,28.6,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS6709,P,U,Equus,quagga,20,,,,female,tibia,unknown,recent,311.6,292.3,42.0,31.7,90.4,81.8,66.9,45.0,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,a2ph3,unknown,recent,39.4,30.2,37.5,43.9,27.7,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,femur,unknown,recent,357.0,324.0,38.5,42.1,103.5,81.9,84.5,113.4,46.3,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,hum,unknown,recent,250.6,229.2,33.9,37.3,82.6,83.5,65.8,71.3,40.5,30.5,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,mciii,unknown,recent,206.4,199.1,29.2,22.2,44.9,28.8,37.3,13.6,9.4,41.8,41.8,29.8,24.0,26.2,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,mtiii,unknown,recent,232.7,226.9,28.6,27.0,45.0,36.7,41.9,8.9,7.7,42.2,42.7,31.5,25.2,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,p2ph3,unknown,recent,39.8,31.0,36.1,45.5,27.4,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,female,radii,unknown,recent,,,40.9,25.4,69.7,33.2,78.4,57.7,33.3,70.5,23.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,radii,unknown,recent,281.5,274.9,35.4,24.0,68.1,33.2,76.8,58.1,31.1,68.2,23.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNS7335,P,U,Equus,quagga,0,0,,,male,tibia,unknown,recent,304.9,290.1,39.6,30.2,86.1,79.4,65.3,44.8,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSA598327,P,U,Equus,quagga,0,0,,,unknown,mciii,unknown,recent,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSA598327,P,U,Equus,quagga,0,0,,,unknown,mtiii,unknown,recent,236.8,239.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM015120,P,U,Equus,quagga,unknown,0,Barnum&Baliey,1885,female,skull,right,recent,80.5,,,,,,80.2,84.9,141.2,,,,,36.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM015120,P,U,Equus,quagga,unknown,0,,1885,female,txP2,right,recent,32.0,,21.3,,,,,,,8.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,mandible,left,recent,378.2,115.2,76.1,68.9,143.2,119.9,50.9,209.6,196.4,105.1,73.2,56.6,81.7,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,skull,left,recent,121.1,111.2,100.1,103.9,199.8,426.1,81.3,66.4,144.9,67.6,42.9,43.1,68.5,37.2,56.1,64.2,122.4,166.3,170.6,64.2,105.7,67.2,348.9,181.5,85.2,96.1,11.6,55.8,53.3,133.4,162.6,54.2,49.5,45.8,14.4,67.8,63.2,91.8,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmI1,left,recent,15.2,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmI2,left,recent,17.6,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmI3,left,recent,18.2,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmm1,left,recent,22.2,,11.4,6.6,9.4,15.3,,12.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmm2,left,recent,22.3,,12.4,6.6,9.1,14.6,,12.2,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmm3,left,recent,25.8,,11.3,6.8,8.1,13.1,,11.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmp2,left,recent,28.3,,13.3,8.4,12.7,14.1,,10.8,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmp3,left,recent,23.7,,12.9,7.9,12.1,16.3,,13.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,tmp4,left,recent,24.3,,13.9,7.8,11.4,16.1,,12.8,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txI1,left,recent,17.8,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txI2,left,recent,19.7,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txI3,left,recent,20.4,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txM1,left,recent,22.6,,24.1,,,1,6,2,1,10.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txM2,left,recent,22.9,,23.5,,,1,3,2,1,11.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txM3,left,recent,21.1,,19.7,,,1,3,2,1,11.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txP2,left,recent,33.1,,23.5,,,1,4,3,1,8.4,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txP3,left,recent,25.6,,15.4,,,1,4,3,1,10.4,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga,Unknown,0,Unknown,unknown,male,txP4,left,recent,25.7,,25.6,,,1,3,3,1,11.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM161928,P,U,Equus,quagga ,19,300,Kitanga Farm,28-Apr-1909,unknown,mciii,left,recent,206.0,195.0,29.4,23.5,45.2,29.6,38.5,13.3,,44.0,43.8,30.8,24.0,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM161928,P,U,Equus,quagga ,19,300,Kitanga Farm,28-Apr-1909,unknown,mciii,right,recent,206.5,199.0,29.1,23.3,45.7,29.1,38.4,12.8,,44.1,43.4,31.2,24.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM161928,P,U,Equus,quagga ,19,300,Kitanga Farm,28-Apr-1909,unknown,mtiii,left,recent,234.1,226.7,30.4,27.6,48.0,39.1,43.0,11.2,,43.9,43.9,32.7,23.3,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM161928,P,U,Equus,quagga ,19,300,Kitanga Farm,28-Apr-1909,unknown,mtiii,right,recent,235.4,228.6,30.9,26.8,46.2,36.1,42.8,8.4,8.4,43.8,43.5,33.0,24.1,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162950,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,male,ast,left,recent,59.8,61.1,27.7,61.2,50.1,34.5,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162950,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,male,calc,left,recent,112.0,67.4,21.4,34.9,52.3,44.4,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162951,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,unknown,ast,left,recent,53.3,54.9,28.0,54.6,47.2,31.7,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162951,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,unknown,calc,left,recent,99.4,61.3,22.4,30.7,45.7,43.8,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162951,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,unknown,mciii,left,recent,196.7,189.3,30.8,24.0,46.4,29.7,39.2,15.0,8.1,42.1,41.9,31.7,25.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162951,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,unknown,mciii,right,recent,196.8,191.7,31.4,23.8,46.6,28.9,38.2,14.2,8.0,42.6,42.4,32.1,24.9,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162951,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,unknown,mtiii,left,recent,221.5,215.5,30.5,24.1,44.6,36.6,42.0,10.7,7.1,42.0,42.2,32.6,23.6,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162951,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",12-Jun-1909,unknown,mtiii,right,recent,224.3,216.6,30.5,26.9,44.6,35.1,42.0,11.9,8.9,42.2,41.4,33.0,23.5,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162952,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",27-Jun-1909,male,ast,left,recent,56.1,58.3,27.9,58.3,51.7,35.1,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162952,P,U,Equus,quagga ,19,301,"Sotik, Guaso Nyiro",27-Jun-1909,male,calc,left,recent,100.0,62.8,21.4,33.1,50.2,50.6,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM5342228,P,U,Equus,quagga  ,unknown,0,National Zoo,1-Feb-1978,female,skull,left,recent,111.8,,,,,,79.8,86.1,144.3,,,,,32.2,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM5342228,P,U,Equus,quagga  ,unknown,0,National Zoo,1-Feb-1978,female,txP2,left,recent,35.0,,24.2,,,,,,,6.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,a1ph3,left,recent,73.5,67.8,29.2,43.8,30.7,37.0,37.1,20.9,44.0,55.3,53.8,12.7,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,unknown,a2ph3,left,recent,41.9,32.6,35.6,44.7,28.0,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,unknown,ast,left,recent,53.0,53.7,25.3,56.4,45.8,29.0,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,unknown,calc,left,recent,101.5,61.5,23.5,28.4,48.0,45.6,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,mciii,left,recent,196.5,188.5,29.9,25.5,44.6,28.0,37.5,13.4,,42.2,40.6,29.5,23.3,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,mtiii,left,recent,224.5,218.9,30.8,28.1,45.3,31.9,41.2,9.9,7.4,41.7,41.1,31.6,23.8,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,p1ph3,left,recent,68.3,62.1,29.5,45.4,31.7,37.9,35.9,19.5,37.7,46.5,47.8,18.9,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,unknown,p2ph3,left,recent,41.4,32.8,35.3,44.7,28.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228B,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,a1ph3,left,recent,78.3,70.4,30.4,50.4,33.9,40.3,37.7,21.8,47.2,60.4,60.3,12.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228B,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,mciii,left,recent,203.0,196.7,32.9,26.5,47.5,30.6,40.9,14.3,,45.2,43.5,31.0,25.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228B,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,mtiii,left,recent,231.0,223.1,33.4,29.8,44.9,34.6,42.7,13.7,7.5,45.4,43.9,32.0,24.5,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534228B,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,female,p1ph3,left,recent,74.0,67.4,31.4,51.1,35.5,41.8,37.5,20.8,42.4,53.0,56.8,16.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534828,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,unknown,ast,left,recent,57.5,56.7,26.5,59.1,47.9,31.2,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM534828,P,U,Equus,quagga  ,Locality Unknown,0,National Zoo,1-Feb-1978,unknown,calc,left,recent,109.3,68.8,22.9,34.2,50.8,50.5,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM61743,P,U,Equus,quagga  ,28,300,"Manica And Sofala, Beira, Near",21-Mar-1905,unknown,ast,right,recent,58.5,58.2,30.0,57.6,45.6,31.7,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM61743,P,U,Equus,quagga  ,28,300,"Manica And Sofala, Beira, Near",21-Mar-1905,unknown,calc,right,recent,107.2,72.0,19.7,33.5,50.0,53.5,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Locality Unknown,0,"Unknown, Lucas",unknown,male,skull,left,recent,119.6,,,,,,82.9,86.3,145.8,,,,,40.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Locality Unknown,0,"Unknown, Lucas",unknown,male,txP2,left,recent,36.2,,31.5,,,,,,,10.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,mandible,left,recent,379.1,102.3,76.8,70.7,145.3,112.1,52.3,192.5,179.4,93.9,67.6,52.7,74.6,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,skull,left,recent,123.6,109.8,103.4,105.3,207.6,431.2,83.1,65.3,143.4,62.4,39.7,42.1,59.7,37.5,58.2,63.2,124.7,173.6,170.1,63.7,100.3,63.9,341.2,173.9,81.1,97.6,12.7,60.5,54.5,132.6,157.9,50.2,52.8,44.1,21.4,60.7,64.9,94.6,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmC,left,recent,12.3,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmI1,left,recent,11.9,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmI2,left,recent,14.6,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmI3,left,recent,14.6,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmm1,left,recent,21.5,,12.1,6.6,8.2,14.8,,11.4,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmm2,left,recent,23.3,,12.4,7.2,8.4,14.6,,11.7,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmm3,left,recent,27.3,,12.1,7.1,5.5,14.1,,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmp2,left,recent,28.5,,12.7,6.7,11.5,13.9,,8.8,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmp3,left,recent,24.1,,14.6,8.3,12.2,15.1,,12.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,tmp4,left,recent,23.6,,14.3,8.1,12.3,15.7,,12.9,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txC,left,recent,11.7,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txI1,left,recent,14.7,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txI2,left,recent,18.3,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txI3,left,recent,18.7,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txM1,left,recent,20.9,,24.4,,,1,3,2,1,10.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txM2,left,recent,21.9,,23.5,,,1,3,2,1,11.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txM3,left,recent,23.3,,19.6,,,1,2,1,1,11.9,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txP2,left,recent,34.9,,23.2,,,2,4,3,1,9.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txP3,left,recent,25.1,,24.9,,,2,5,3,1,9.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22870,P,U,Equus,quagga  ,Unknown,0,"Unknown, Lucas",unknown,male,txP4,left,recent,23.7,,25.6,,,2,3,3,1,10.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga  ,Locality Unknown,0,Unknown,unknown,male,skull,left,recent,117.3,,,,,,83.0,85.8,145.6,,,,,36.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA22977,P,U,Equus,quagga  ,Locality Unknown,0,Unknown,unknown,male,txP2,left,recent,34.9,,32.5,,,,,,,8.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM161927,P,U,Equus,quagga boehemi,19,300,Kitanga Farm,28-Apr-1909,female,ast,left,recent,54.3,57.6,28.0,58.2,48.9,31.7,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM161927,P,U,Equus,quagga boehemi,19,300,Kitanga Farm,28-Apr-1909,female,calc,left,recent,103.4,64.2,22.3,33.3,48.8,45.1,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM162954,P,U,Equus,quagga boehemi,0,301,"Sotik, Guaso Nyiro, Roosevelt",29-Jun-1909,female,a1ph3,left,recent,78.9,71.0,29.1,46.5,33.2,38.3,37.9,22.0,12.8,66.3,9.0,66.6,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
