	institutionCode	collectionCode	catalogNumber	measurementSide	measurementType	scientificName	decimalLatitude	decimalLongitude	locality	verbatimLocality	basisOfRecord	measurementValue	measurementUnit	lithostratigraphicTerms	formation	member	references	materialSampleID
2920	CMH	MgVo-1	 L8(N)-11-10	left	m2transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	14.41	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	d56c87c6-61de-445c-98d6-fdc55a9a204f
2921	CMH	MgVo-3 	85-64	right	m2anteroposterior length		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	24.34	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	6c506a40-094f-4255-a86e-d1937ec0c67b
2922	CMH	MgVo-3 	85-64	right	m2transverse width		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	14.28	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	5af3742d-f252-4206-8d10-1a33ec14b8f7
2923	CMH	MgVo-1	 M7-2-34	left	m2anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	25.92	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	b98fc6d2-ac79-4c3b-b845-c167e845c4f4
2924	CMH	MgVo-1	 M7-2-34	left	m2transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	15.48	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	accb91cb-a2e8-444c-9a1c-6bea61572264
2925	CMH	MgVo-1	 J7-1-11	left	m2anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	25.11	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	771d96f0-da5b-4160-ad35-a6a52fb743fb
2926	CMH	MgVo-1	 J7-1-11	left	m2transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	15.80	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	7737d595-8d01-4da2-bb9a-23562b21aa06
2927	CMH	MgVo-3 	85-Misc-3 and 85-95	average left and right	m2anteroposterior length		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	25.58	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	9e0a22b9-9b36-4609-a280-e17d90c7192d
2928	CMH	MgVo-3 	85-Misc-3 and 85-95	average left and right	m2transverse width		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	14.98	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	149dc375-0057-48eb-b62a-a41758a8b471
2929	CMH	MgVo-3 	85-90	right	m1anteroposterior length		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	25.15	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	2b19831c-050e-44a0-89b8-d19151746dd7
2930	CMH	MgVo-3 	85-90	right	m1transverse width		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	15.49	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	bfa6fb26-a50d-40cb-8684-625c20e718fa
2931	CMH	MgVo-1	 L8(N)-7-9	right	m1anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	25.68	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	2ae92dc6-a7ce-453f-8e72-06f33e7a5d78
2932	CMH	MgVo-1	 L8(N)-7-9	right	m1transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	15.48	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	2d128d4f-b5c0-4830-9756-54efc56a3ffe
2933	CMH	MgVo-1	 EE0946-1 T3-21-86	right	m2anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	24.23	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	0bc4ae2a-d3c5-4bf0-9276-2b57b3cace15
2934	CMH	MgVo-1	 EE0946-1 T3-21-86	right	m2transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	14.65	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	59891fe0-6008-4032-ade8-ec548fc36317
2935	CMH	MgVo-2	 H6-3-8 and  H6-3-7	average left and right	m2anteroposterior length		-na	-na	Bluefish Cave 2	Yukon, Canada	FossilSpecimen	25.49	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	9815dfd9-041d-4852-9f20-d656515e3b4e
2936	CMH	MgVo-2	 H6-3-8 and  H6-3-7	average left and right	m2transverse width		-na	-na	Bluefish Cave 2	Yukon, Canada	FossilSpecimen	13.80	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	3c868d8f-bf52-4345-bd82-cd6738fec49a
2937	CMH	MgVo-1	 H8(N)-8-4	right	m2anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	27.02	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	9f5138ea-84a0-4fa0-b69f-7e975afd5f66
2938	CMH	MgVo-1	 H8(N)-8-4	right	m2transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	14.14	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	01770f18-9f2a-4e98-afd3-c752c721f881
2939	CMH	MgVo-2	 B3-3-16 and  C3(E)-3-2	average left and right	m2anteroposterior length		-na	-na	Bluefish Cave 2	Yukon, Canada	FossilSpecimen	24.37	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	363ac575-464f-4e78-981f-720f2d30cd80
2940	CMH	MgVo-2	 B3-3-16 and  C3(E)-3-2	average left and right	m2transverse width		-na	-na	Bluefish Cave 2	Yukon, Canada	FossilSpecimen	14.90	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	d4f5b9f3-5794-48b2-81f5-ffa78a935eb5
2941	CMH	MgVo-3 	85-70	right	m2anteroposterior length		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	25.36	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	93015c6b-4e7b-46c7-9fa1-a37a0012d6a0
2942	CMH	MgVo-3 	85-70	right	m2transverse width		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	15.14	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	8ddf24e1-93d6-4d2f-bdf1-fbfc1133dfa7
2943	CMH	MgVo-1	 I7-3-22	right	m1anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	23.14	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	92c6e7d2-b6e7-4313-8e32-b1a4a7b9dd43
2944	CMH	MgVo-1	 I7-3-22	right	m1transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	14.49	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	742dbadd-c0c9-404e-a5d7-59d96d5d6be3
2945	CMH	MgVo-3 	85-76	left	m1/m2anteroposterior length		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	25.52	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	f9e78d1e-846d-43f1-bfc0-99c9f096eef1
2946	CMH	MgVo-3 	85-76	left	m1/m2transverse width		-na	-na	Bluefish Cave 3	Yukon, Canada	FossilSpecimen	14.86	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	16a32f26-50f6-442c-8bb1-37d28062338a
2947	CMH	MgVo-2	 C3(E)-2-37 and   C3(E)-3-2	average left and right	m2anteroposterior length		-na	-na	Bluefish Cave 2	Yukon, Canada	FossilSpecimen	25.22	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	eadf39d6-e29d-485a-a001-df8b245d1382
2948	CMH	MgVo-2	 C3(E)-2-37 and   C3(E)-3-2	average left and right	m2transverse width		-na	-na	Bluefish Cave 2	Yukon, Canada	FossilSpecimen	14.49	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	b19cf918-ad3f-4811-9696-3f8fef01cbf2
2949	CMH	MgVo-1	 I7-3-19	left	m2anteroposterior length		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	24.48	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	353eaa8b-1f55-4fb4-a630-2bc48a528a00
2950	CMH	MgVo-1	 I7-3-19	left	m2transverse width		-na	-na	Bluefish Cave 1	Yukon, Canada	FossilSpecimen	14.35	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	8c5f86e0-25b3-469c-94ec-ca8b2bade737
2951	INAH	DP	3878	average left and right	m3anteroposterior length		-na	-na	Cedral	San Luis Potosí, Mexico	FossilSpecimen	34.35	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	d8ec0257-36aa-45da-98d9-e4e8bf9c7470
2952	INAH	DP	3878	average left and right	m3transverse width		-na	-na	Cedral	San Luis Potosí, Mexico	FossilSpecimen	13.28	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	1fef4ae2-472d-4353-8abd-c53c23826cd5
2953	INAH	DP	3907	right	m3anteroposterior length		-na	-na	Cedral	San Luis Potosí, Mexico	FossilSpecimen	37.63	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	185ed3e4-ebb8-442d-b48c-e036d440c718
2954	INAH	DP	3907	right	m3transverse width		-na	-na	Cedral	San Luis Potosí, Mexico	FossilSpecimen	15.40	mm	Late Pleistocene			Barron-Ortiz C. I., Rodrigues A. T., Theodor J. M., Kooyman B. P., Yang D. Y., and Speller C. F. 2017. Cheek tooth morphology and ancient mitochondrial DNA of late Pleistocene horses from the western interior of North America: Implications for the taxonomy of North American Late Pleistocene Equus. PloS one, 12(8): e0183045.	ed909a17-aa10-473a-bcdd-2483c1d51a75
