,catalogNumber,institutionCode,otherCatalogNumbers,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,pointElevationInMeters,materialSampleID,measurementUnit,measurementType,measurementValue,diagnosticID
813, 98964,MVZ,MVZ 98964,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,147.0,77714124-1ff3-4379-86a4-abb57233ae2b
814, 98965,MVZ,MVZ 98965,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,146.0,ecbd9817-808f-4c7c-8bb3-a6bcc93ddf9c
815, 98966,MVZ,MVZ 98966,37.120063,-118.356623,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,173.0,91c828f3-77d0-4f6b-9167-759388e36131
816, 98968,MVZ,MVZ 98968,36.265,-118.0475,1.0,1584.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,97a770eb-b32c-442e-85c1-f0832eaa6f43
817, 98969,MVZ,MVZ 98969,36.227779999999996,-118.09050400000001,0.03,2286.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,08e08773-d75c-4064-9bdc-dd6a1cb6fb3d
818, 98972,MVZ,MVZ 98972,36.265,-118.0475,1.0,1584.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,5bc56cd6-a4ee-4795-b9c1-89bef3cfb43b
819, 99337,MVZ,MVZ 99337,36.7875,-118.6604,2.42643,1402.0800000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,142.0,fb22e55a-1a22-430c-b293-76c4e7586af1
820, 99338,MVZ,MVZ 99338,36.7875,-118.6604,2.42643,1402.0800000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,170.0,511e17cb-052c-4f91-b08b-063be4c55a5a
821, 99529,MVZ,MVZ 99529,40.45807,-123.4568,2.93866,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,175.0,b62871ed-7dfe-41f1-8524-b0365b319536
822, 99530,MVZ,MVZ 99530,40.45807,-123.4568,2.93866,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,195.0,657704ad-bc54-4b6d-ae96-be3a4cd43261
823, 99895,MVZ,MVZ 99895,34.033609999999996,-117.04222,2.81796,594.36,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,165.0,fdf0d75f-6943-4843-a96d-66132865e2fe
824, 99896,MVZ,MVZ 99896MVZ 99896MVZ 99896,34.0172371,-117.182878,2.414,579.12,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,6ac45571-2b81-4b05-9864-851ee50a9819
825, 99897,MVZ,MVZ 99897MVZ 99897MVZ 99897,33.896,-117.054,1.0,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,0eef02ed-ec4e-4b5f-9fd2-c24816ae6958
826, 99900,MVZ,MVZ 99900,33.965661,-117.006723,2.414,731.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,3b281848-b6b8-4e6f-8172-9fc6f395851c
827, 99901,MVZ,MVZ 99901,33.965661,-117.006723,2.414,731.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,24934b92-ac9a-4a0d-9573-c652bc353f25
828, 99902,MVZ,MVZ 99902,33.965661,-117.006723,2.414,731.52,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,d09ec7c1-f7f1-412f-8b8e-9a22b25559be
829, 99903,MVZ,MVZ 99903,33.9312071,-117.00013999999999,0.804672,762.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,160.0,a36f04cb-495e-496b-b286-2f0bdcaebeeb
830, 99904,MVZ,MVZ 99904,33.9312071,-117.00013999999999,0.804672,762.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,170.0,7d56f2bb-b30c-450d-8fa1-606ece762b94
831, 99905,MVZ,MVZ 99905,33.9312071,-117.00013999999999,0.804672,762.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,170.0,b474f404-9b72-4ff9-95aa-760cdf72fee2
832, 99906,MVZ,MVZ 99906,33.929793200000006,-116.80466399999999,1.609,624.84,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,160.0,3dedead9-a5f2-43a0-abb4-5a9012dc7de8
833, 99907,MVZ,MVZ 99907,33.929793200000006,-116.80466399999999,1.609,624.84,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,165.0,ae448254-1ab3-4f78-8d0b-d22c293daea6
834, 99909,MVZ,MVZ 99909,33.929793200000006,-116.80466399999999,1.609,624.84,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,110.0,963255a7-e1f4-409d-9c9f-fb5ae954a9ff
835, 99910,MVZ,MVZ 99910,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,e59ce915-8543-482e-83af-b50144eb51d5
836, 99911,MVZ,MVZ 99911,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,c30d8ab1-450b-4cda-915a-b3786d563771
837, 99912,MVZ,MVZ 99912,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,83f24086-d047-430f-aa1d-e4f965552a0f
838, 99913,MVZ,MVZ 99913MVZ 99913MVZ 99913,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,145.0,3556ec91-9f33-4d96-8941-9448a4cd2b82
839, 99914,MVZ,MVZ 99914,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,160.0,6594de68-169a-4632-a5e4-e9aca456341a
840, 99915,MVZ,MVZ 99915,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,174.0,5be0f606-27d2-4a43-b43e-c6ad7b1b5212
841, 99916,MVZ,MVZ 99916,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,170.0,306dfd2f-ba53-4def-9649-e85507da7de5
842, 99917,MVZ,MVZ 99917,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,140.0,e99a2a61-1385-425a-8719-3c8c508104a3
843, 99918,MVZ,MVZ 99918,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,155.0,cc237ff7-cb51-4d39-8978-a5ecf9cd16a4
844, 99919,MVZ,MVZ 99919,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,469dce86-4c8b-41ce-a742-453ac3f4862e
845, 99920,MVZ,MVZ 99920,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,478fc46c-2405-4745-8cdf-d01e413ec092
846, 99922,MVZ,MVZ 99922,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,b95c5b17-cf99-4922-be3c-3f722db1f18e
847, 99923,MVZ,MVZ 99923,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,15444516-5734-4708-b6e5-c443784f6935
848, 99924,MVZ,MVZ 99924,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,2caf2df0-06c3-462e-8626-6267369f2bc2
849, 99926,MVZ,MVZ 99926,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,fd5795b1-2b73-41cc-82a5-6118300465b7
850, 99927,MVZ,MVZ 99927,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,5c99c6da-c577-4f7a-aa9f-222642836966
851, 99928,MVZ,MVZ 99928,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,de1612cc-f01c-4bdf-8282-9af91ad54675
852, 99929,MVZ,MVZ 99929,33.911516600000006,-116.79643700000001,0.457,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,a68eb289-4b0f-4512-9dc0-e59767341c3b
853, 99930,MVZ,MVZ 99930,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,7c474d4f-3b8c-422f-8449-fe68850318ac
854, 99931,MVZ,MVZ 99931,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,01e7d662-1cca-4b58-a59a-ed1bd2f72f4e
855, 99932,MVZ,MVZ 99932,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,82b02d73-699d-4d45-86ec-a9beaf9e2165
856, 99933,MVZ,MVZ 99933,33.9227891,-116.663288,1.3716,358.14000000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,4c9ae5b3-399b-4450-9be7-80cb733a16a2
857, 99934,MVZ,MVZ 99934MVZ 99934MVZ 99934,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,f002f1fc-dcad-49b4-bdcb-9cc58f522d6f
858, 99935,MVZ,MVZ 99935,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,8972c108-b205-4b1b-9094-82ccf0ffe755
859, 99936,MVZ,MVZ 99936,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,7bbdffc5-aa30-4e32-86e7-70fd33fd0be7
860, 99937,MVZ,MVZ 99937,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,e9764b9a-5183-4ec9-a26b-71d75088872b
861, 99938,MVZ,MVZ 99938,33.9251,-116.6814,1.0,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,39b3a47a-d6c1-445e-a8ee-cbe9991c465c
862, 99940,MVZ,MVZ 99940,33.8776859,-116.62166100000002,1.609,335.28000000000003,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,44c796fd-4199-4ad2-b8d9-533606cca026
863, 99941,MVZ,MVZ 99941,33.8776859,-116.62166100000002,1.609,335.28000000000003,79798931-0f46-41a8-8909-24b382aadcf8,mm,tail length,,c206e42a-a13f-4ee3-a239-f5bafd34a287
864, 100739,MVZ,MVZ 100739,36.458729999999996,-121.23423000000001,0.16089,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,370,cbd21b3d-fd1c-4eaa-9e4f-aac32deb7876
865, 100740,MVZ,MVZ 100740,35.328303999999996,-119.84525,4.023,822.96,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,387,80d892a0-04f6-409e-afd8-a8241ecb828a
866, 101240,MVZ,MVZ 101240MVZ 101240,37.8505216,-122.536923,1.556,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,418,0b821515-3560-47fa-89a1-1cf73d56e394
867, 101332,MVZ,MVZ 101332MVZ 101332,38.107070799999995,-122.841182,0.65,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,417,8c09af02-6d0a-40d9-acbe-ded3611e61be
868, 101333,MVZ,MVZ 101333MVZ 101333MVZ 101333,38.1192781,-122.821322,2.1758,45.72,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,406,69aaa9a7-d35b-46b8-856f-c8fff5bd1363
869, 101334,MVZ,MVZ 101334,38.1192781,-122.821322,2.1758,45.72,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,456,a6f686cc-4bc3-405b-a456-35470fe27938
870, 101335,MVZ,MVZ 101335,38.1192781,-122.821322,2.1758,45.72,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,470,d43bdf52-f1c9-4728-a535-0b5cac670251
871, 101336,MVZ,MVZ 101336,38.1192781,-122.821322,2.1758,45.72,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,423,abd0d0ab-723c-4106-b954-619e881212e6
872, 102298,MVZ,MVZ 102298MVZ 102298,37.6365633,-121.558508,2.211,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,412,62c33a45-b16b-44cc-8970-d3094a26a9a7
873, 104957,MVZ,MVZ 104957,34.037490000000005,-116.257,0.0354,1371.6000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,6565c964-79be-4043-b010-645e25a02b37
874, 105370,MVZ,MVZ 105370,38.414077,-119.166325,0.03,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,430,99e2e279-c9bc-42e0-bd40-0e6b9e97d233
875, 105801,MVZ,MVZ 105801,40.65889,-123.21806000000001,0.69616,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,480,25c6db28-b1c7-48a7-81e9-65019db8d940
876, 105802,MVZ,MVZ 105802MVZ 105802MVZ 105802,40.61736,-123.49373,4.414,365.76,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,465,17c95da4-034c-4f58-9501-0f5d53c0deff
877, 107351,MVZ,MVZ 107351,40.046623,-121.14513500000001,0.06096,1173.48,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,e81aed4b-d4ef-4191-a451-eeda2b3d4221
878, 108091,MVZ,MVZ 108091,36.31007,-121.56788999999999,0.80467,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,385,080692e3-6dd1-4cff-9ae4-9c3e679b66a5
879, 108092,MVZ,MVZ 108092,36.2961,-121.5667,1.0,1371.6000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,398,25a5c930-2950-4428-aa2b-f39f010f0551
880, 108095,MVZ,MVZ 108095,36.073785,-121.324546,0.80467,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,358,e8bed350-c60a-4625-aaa3-eabecaeb8ac4
881, 108096,MVZ,MVZ 108096,36.073785,-121.324546,0.80467,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,410,bb4369ba-9034-4d7b-8321-ece5ea79702f
882, 108097,MVZ,MVZ 108097,36.073785,-121.324546,0.80467,457.20000000000005,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,431,923b320b-483e-4cd1-80d6-d4f990d32bd9
883, 10994,MVZ,MVZ 10994,41.7998952,-120.328223,1.169993,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,432,22b445db-ad6f-4f38-a776-5576a9fc4f29
884, 10995,MVZ,MVZ 10995,41.7998952,-120.328223,1.169993,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,390,1fe3eaf8-4d77-4ac8-aac3-67723699b0aa
885, 10996,MVZ,MVZ 10996,41.7998952,-120.328223,1.169993,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,430,f674c5b1-4e6b-4c5a-bf0c-62f477e1fa62
886, 10997,MVZ,MVZ 10997MVZ 10997MVZ 10997,41.436398100000005,-120.344282,3.4697,1676.4,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,441,c84e4793-2724-4b8d-83ed-a1bd9fd27dad
887, 10998,MVZ,MVZ 10998,41.436398100000005,-120.344282,3.4697,1676.4,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,480,f3eaab30-e140-4fff-b972-a13b72375a2a
888, 10999,MVZ,MVZ 10999,41.436398100000005,-120.344282,3.4697,1676.4,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,458,fc300846-b56a-485d-bf90-633e85139173
889, 11000,MVZ,MVZ 11000,41.508256700000004,-120.200876,2.144,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,439,492a6205-ed1f-4702-ac26-d7f8da90c34e
890, 113078,MVZ,MVZ 113078MVZ 113078,41.1604001,-124.132365,0.988,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,475,240da408-7893-4de2-99f0-d12abd6fd891
891, 11399,MVZ,MVZ 11399MVZ 11399,40.60969,-124.2623,4.545,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,455,24fd0276-9ea6-4611-aff3-6c0a4b2e5929
892, 113993,MVZ,MVZ 113993,34.0304563,-116.30385700000001,1.609,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,0e8e28f0-c692-4c73-acc2-e04b2f1198da
893, 113994,MVZ,MVZ 113994,34.0304563,-116.30385700000001,1.609,1524.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,d8533084-c8b7-4ebc-8863-e91f2a8ede76
894, 11400,MVZ,MVZ 11400MVZ 11400,40.5216,-124.0327,1.1520000000000001,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,440,117f28b8-a73b-45f9-95ab-ba83763a21a4
895, 11886,MVZ,MVZ 11886MVZ 11886,38.9026797,-120.061399,3.0210000000000004,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,c76b7b9e-ae6e-40ec-9508-8aa2ab97a75b
896, 119042,MVZ,MVZ 119042,37.983072,-120.38110800000001,0.03,609.6,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,433,ff4cfc50-cf5c-4e87-b891-fc7e7bcbbf37
897, 121894,MVZ,MVZ 121894,40.201986,-121.228385,1.609,1310.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,436,83a77db0-3836-4368-af14-1caf90c9989e
898, 122546,MVZ,MVZ 122546MVZ 122546MVZ 122546,41.307572,-122.328516,0.195,1048.512,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,439,2be072c4-88a5-441e-8f66-1c669d49cac1
899, 122547,MVZ,MVZ 122547,41.307572,-122.328516,0.195,1048.512,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,439,e00ed973-155b-41df-97ff-cc1550eba56e
900, 125666,MVZ,MVZ 125666MVZ 125666MVZ 125666,34.086999999999996,-118.473699,0.1,91.44,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,420,45b0b7d3-5881-4391-8b07-b7ebf818abea
901, 125668,MVZ,MVZ 125668,34.086999999999996,-118.473699,0.1,91.44,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,352,dc3ea54b-4591-45ca-a11a-83f11babd108
902, 125669,MVZ,MVZ 125669,34.086999999999996,-118.473699,0.1,91.44,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,335,3c16070c-cf96-4b59-a853-338f8f680e91
903, 128574,MVZ,MVZ 128574,34.2523521,-117.07696200000001,1.349,1981.2,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,ed64625d-545a-47fc-ab12-252c2771eff6
904, 128575,MVZ,MVZ 128575,38.151055,-120.01367900000001,8.0467,1828.8000000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,1e718d71-8313-4a98-bbe7-2f7b8676d57e
905, 13022,MVZ,MVZ 13022MVZ 13022,41.3783019,-122.825497,2.5878,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,433,03952387-d686-45b0-bc7c-39d26ed54d8f
906, 13027,MVZ,MVZ 13027,41.2275573,-122.38205900000001,0.415,1656.2832,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,424,c66e6bbb-c301-4d1d-b0f3-5f998844f647
907, 13028,MVZ,MVZ 13028,41.2275573,-122.38205900000001,0.415,1656.2832,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,430,325b359c-554b-4671-a516-8a4c635b4557
908, 132595,MVZ,MVZ 132595,39.490667200000004,-122.688926,4.09,426.72,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,369,47933019-1336-4e40-ac96-a4b1a99eb307
909, 132596,MVZ,MVZ 132596,39.5128001,-123.079466,0.043,1676.4,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,3faebcc2-6506-4dab-80cd-8e4b27238d3e
910, 13855,MVZ,MVZ 13855MVZ 13855,37.630297,-121.51368799999999,3.219,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,430,d875833f-3999-4450-995d-72f0b5f6beeb
911, 13856,MVZ,MVZ 13856MVZ 13856,36.95177,-119.692108,1.207,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,400,0909cbbd-223e-45ae-9713-89f2e55890de
912, 13857,MVZ,MVZ 13857,37.217068,-119.90473200000001,0.80467,286.512,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,409,f9ba1f63-b35b-4d43-b2f9-d4e1f511cb9b
913, 13858,MVZ,MVZ 13858,37.217068,-119.90473200000001,0.80467,286.512,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,440,4684abb4-3428-43cd-a7e7-3637417f6c58
914, 13861,MVZ,MVZ 13861MVZ 13861MVZ 13861,36.059519,-119.31074,0.402,79.248,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,a068b0f0-d2a2-46e9-ad8b-48de81e73f80
915, 13862,MVZ,MVZ 13862,36.059519,-119.31074,0.402,79.248,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,b89f9558-5036-4a6b-a87b-6df284072844
916, 138949,MVZ,MVZ 138949MVZ 138949,39.7601184,-121.77806000000001,1.308,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,481,f1d1bf6f-7775-49e4-a7e0-cc07997c3f49
917, 138950,MVZ,MVZ 138950MVZ 138950,39.608139,-121.952233,0.484,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,439,c05bb1da-8a64-4322-a398-18abd5b10dd2
918, 138953,MVZ,MVZ 138953MVZ 138953,40.0206377,-122.01965600000001,6.278,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,443,81f066f3-7f71-4f1c-8df1-c86694d687fa
919, 138956,MVZ,MVZ 138956MVZ 138956,40.2963235,-122.30326200000002,3.735,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,afb2f62d-6d25-44b2-b697-0f9c0f602f8c
920, 138957,MVZ,MVZ 138957MVZ 138957,40.07522,-122.10795,7.854,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,2c2f7e70-e3f7-4975-ae97-8a574d7d56eb
921, 138958,MVZ,MVZ 138958MVZ 138958,40.73111,-122.94083,1.932781,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,440,cd32ed8c-f26b-439a-9f3a-b796ba00361e
922, 138959,MVZ,MVZ 138959MVZ 138959,39.10553,-121.53687,0.386,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,470,806457a6-7939-4980-bf25-2e7a6a390c10
923, 138961,MVZ,MVZ 138961MVZ 138961,39.1488,-121.568,0.7559999999999999,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,415,12534db3-2a7d-4137-90a6-a2132e8c57f0
924, 138965,MVZ,MVZ 138965MVZ 138965,39.932404999999996,-121.059853,1.609,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,0687663f-7272-4945-8aea-324495b9cfbc
925, 1406,MVZ,MVZ 1406MVZ 1406,33.9150671,-116.78444099999999,0.6096,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,7d720658-24ff-433a-86e0-317227a21f43
926, 1407,MVZ,MVZ 1407,33.9150671,-116.78444099999999,0.6096,548.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,3ba9deb7-d1aa-4e0c-8f12-37ebc42537f6
927, 1409,MVZ,MVZ 1409,33.9150671,-116.78444099999999,0.6096,518.1600000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,e8e7c503-5758-4c6d-89f6-40ee1829fce4
928, 1412,MVZ,MVZ 1412,33.9150671,-116.78444099999999,0.6096,518.1600000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,6f368ab6-2d58-426c-8452-09cbfcddda64
929, 1417,MVZ,MVZ 1417,33.933586299999995,-116.881026,1.609,670.5600000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,481f3611-d2f5-4b6b-9357-f311eefdef55
930, 149698,MVZ,MVZ 149698,36.3785176,-121.556821,2.5,487.68,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,358,1c1e8f43-ec8f-4203-a207-fe4826518a76
931, 15138,MVZ,MVZ 15138,35.8384477,-118.450732,2.8160000000000003,853.44,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,abd9c67a-8c3b-4392-b22f-255add9e613e
932, 15139,MVZ,MVZ 15139,35.6692,-118.0371,1.0,1402.0800000000002,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,27f8a37d-c7e9-4939-a155-9a5a40e8c7fa
933, 15145,MVZ,MVZ 15145,35.69,-118.2981,1.0,1249.68,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,405,0ad91629-4aeb-4e4b-8dd5-04a781ebed4f
934, 15146,MVZ,MVZ 15146,35.830658,-118.29175,0.03,2133.6,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,52171a78-89b4-4f99-b217-12a5a70d6c08
935, 15147,MVZ,MVZ 15147,35.830658,-118.29175,0.03,2133.6,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,d00510d5-caaa-47c0-aaff-7d921764415f
936, 15149,MVZ,MVZ 15149,35.830658,-118.29175,0.03,2133.6,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,bf47f206-6b23-4c5a-a932-b3a700d67193
937, 15155,MVZ,MVZ 15155,36.477786,-118.142063,0.03,3048.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,75209e31-8400-4ce9-9b98-32554659864f
938, 152136,MVZ,MVZ 152136MVZ 152136,39.3213902,-120.84537399999999,0.13518,,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,391,d6fbd966-2efb-4bab-9656-7d3fe69e5b98
939, 1560,MVZ,MVZ 1560,33.925,-116.63799999999999,1.0,344.42400000000004,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,0a5ccf72-b6e7-4918-a02a-7dafcf74c63e
940, 159815,MVZ,MVZ 159815,39.3213902,-120.84537399999999,0.13518,1310.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,410,ed28491a-514f-4e34-9e48-095cd0505f74
941, 159816,MVZ,MVZ 159816,39.3213902,-120.84537399999999,0.13518,1310.64,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,405,950a7917-0804-4ba7-8a5a-e1ffaea67fd3
942, 160572,MVZ,MVZ 160572MVZ 160572MVZ 160572,38.052271000000005,-121.00416000000001,0.193,38.1,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,470,8e5325f4-d035-41ff-af49-e4be1d669a79
943, 1760,MVZ,MVZ 1760,33.8042231,-116.659361,1.3716,2743.2000000000003,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,16b1d7c3-b6e5-42d6-a10a-bbfde013c5b4
944, 17755,MVZ,MVZ 17755,36.5782,-118.1069,1.0,1371.6000000000001,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,9fa42a08-58c3-4688-864b-dd5e71163538
945, 17756,MVZ,MVZ 17756,36.813217,-118.31913899999999,0.03,2286.0,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,b7c93d37-0265-404d-a07f-d27b05cfe74e
946, 17831,MVZ,MVZ 17831MVZ 17831MVZ 17831,40.0451166,-122.095649,3.2489999999999997,79.248,79798931-0f46-41a8-8909-24b382aadcf8,mm,full body length,,df618911-3b84-4653-97f3-660147f60c6e
