,institutionCode,individualID,scientificName,sex,country,stateProvince,lifeStage,ageValue,ageUnit,ageEstimation,measurementUnit,materialSampleID,measurementType,measurementValue,diagnosticID
0,AMNH,83537,Aepyceros melampus melampus,Female,Botswana,Chobe,Prime Adult,~4.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,7592618a-68da-45a2-b2bc-d2d224b23ac6
1,AMNH,83534,Aepyceros melampus melampus,Female,South Africa,Bechuanaland/Orange Free State,Prime Adult,~2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,af3c2085-5cc9-403c-8bbd-68202c7c9dde
2,AMNH,80496,Aepyceros melampus petersi,Female,Angola,Huila,Prime Adult,~3.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,d9217eaf-1491-40dc-b796-3b89bd3e3123
3,AMNH,165096,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,a5465fe8-20d3-48de-acef-3aa7fad5a70b
4,AMNH,165100,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,518ecf86-c87c-419e-81af-ea217b613800
5,AMNH,165097,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Juvenile,2,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,982a8e73-f03b-44bc-bfc5-b0b04df89f3b
6,AMNH,179213,Aepyceros melampus redilis/ suara,Female,Kenya,Ngare Ndare,Prime Adult,2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,0f35b2ff-97bd-4c3c-9605-50b7e52c5198
7,AMNH,114233,Aepyceros melampus rendilis,Female,Kenya,Kilibasi,Prime Adult,3.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,46010ea4-44d8-4061-a437-417d0effb35b
8,AMNH,27799,Aepyceros melampus rendilis,Female,Kenya,Athi Plains,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,3755c60c-d049-4ceb-8ed0-b68fa985853a
9,AMNH,216391,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,6a551146-733a-4739-ba4b-18f84e26c506
10,AMNH,216393,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,bcee6947-a605-44a2-bb69-c1618b52581c
11,AMNH,216392,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,f9a5a09d-a6be-4b97-b899-62c7ff8ec8e9
12,AMNH,216394,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,5bb5fe1b-c399-4ece-b866-d83bad45f1f1
13,AMNH,161014,Aepyceros melampus johnstoni,Male,Zambia,Namwala District,Prime Adult,~5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,11ea4cfa-5c90-4d1a-9aa9-0c5cd727895f
14,AMNH,83542,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,3836f4f5-f39f-4317-a393-8abcf6aa37bb
15,AMNH,83539,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,49e70844-4821-4ae2-8bcf-d62333fc687b
16,AMNH,83541,Aepyceros melampus melampus,Male,Botswana,Ghanzi,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e5a0e1b9-44d5-4be6-bae7-bf1d27a2c686
17,AMNH,80498,Aepyceros melampus petersi,Male,Angola,Huila,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,f4cefe76-aa20-4fa5-b175-2c7baa6f9871
18,AMNH,165095,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,debb3651-b6ec-48ea-81c7-65b4b678d6dd
19,AMNH,165099,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,be7ff8ce-c305-4daf-bfa0-e73b6a491986
20,AMNH,165094,Aepyceros melampus petersi,Male,Namibia,Kaokoland ,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e47544c3-5f76-4bb4-aede-ee60c838cb1d
21,AMNH,179207,Aepyceros melampus redilis/ suara,Male,Kenya,Ngare Ndare,Prime Adult,~3.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,953dd446-f972-48f4-90a2-a34641bc0122
22,AMNH,179208,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,a23744de-935c-4627-a4ec-2b8f33e104f1
23,AMNH,179209,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,f491e068-1752-41bb-b746-9314f5703aef
24,AMNH,179210,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,9961338f-0cdf-4039-83f2-d8cb6ef19712
25,AMNH,27697,Aepyceros melampus rendilis,Male,Kenya,Laekipia,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,03fba3d9-0b09-4875-b049-4e47c7f87a13
26,AMNH,82050,Aepyceros melampus suara,Male,Tanzania,Guerametti,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,07b8f916-dad2-4d47-bffa-1fa4e38a3288
27,AMNH,82048,Aepyceros melampus suara,Male,Tanzania,Guerametti,Young Adult,almost 2?,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,1650c444-82ab-48ec-8dd0-9222b5076d09
28,AMNH,165098,Aepyceros melampus petersi,Male ,Namibia,Kaokoland,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,d20edde2-347f-4fb1-ba37-c3ba5f57741c
29,Carnegie,6873,Aepyceros melampus petersi,Male ,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,5c7ddd97-77e6-4f2c-baea-8a7008ee0c31
30,Carnegie,6862,Aepyceros melampus petersi,Male ,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,630ef2b8-0d97-41e6-a5b5-aa006361a4bb
31,Carnegie,6878,Aepyceros melampus petersi,Male ,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e88fe875-65a0-4b9c-8a88-082daff3a8f0
32,Smithsonian,368557,Aepyceros melampus melampus,Female,Botswana,Bechuanaland Protectorate,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,dcc06364-56ce-410c-84a5-91c9443e748c
33,Smithsonian,368559,Aepyceros melampus melampus,Female,Botswana,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,566846fc-c980-4d5c-a9df-4f1b101e7e43
34,Smithsonian,368562,Aepyceros melampus melampus,Female,Botswana,,Young Adult, ~2,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,c5be7ad4-ced0-45cb-a68d-7b41d1dc0d5e
35,Smithsonian,351947,Aepyceros melampus melampus,Female,South Africa,Kwazulu-Natal,Prime Adult,~2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,c8d0306c-8d77-4918-ac54-b4d5b1573bd3
36,Smithsonian,18954 (34698),Aepyceros melampus suara,Female,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e31dde10-aa3e-4673-910e-89ecb1d721bc
37,Smithsonian,163046,Aepyceros melampus suara,Female,Kenya,,Prime Adult,~5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,d60a61db-d66d-4e31-b911-7ffab7d5e09c
38,Smithsonian,259458,Aepyceros melampus suara,Female,Tanzania,,Old Adult,~8,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass, ,4d54b242-336c-4572-be00-28f08ef6e7eb
39,Smithsonian,261111,Aepyceros melampus suara,Female,Tanzania ,,Prime Adult,,,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,78,6a4ee16e-f2bb-4cec-9859-b41b87893058
40,Smithsonian,337256,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,aa6ca843-035e-4cd6-ba4c-2f285145531f
41,Smithsonian,337257,Aepyceros melampus johnstoni,Male,Zambia,"Eastern Province, Lundazi District",Older Adult,~6,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,a1a63380-723c-477a-bb69-9883e7179bdf
42,Smithsonian,368556,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~6,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,fa658ad3-48cd-4441-9152-fd7fdaa2d0f5
43,Smithsonian,368558,Aepyceros melampus melampus,Male,Botswana,,Older Adult,~7,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,4a048e7d-c735-4567-ab59-a064ef12f3ac
44,Smithsonian,368561,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,96440d05-3870-41f2-a42e-cfcd7cb3e4a1
45,Smithsonian,368563,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,6f5118a9-93dd-429c-924e-d70fe1818650
46,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,"Tsau, 21 Mi SE, 24 12 S, 22 17 E",Juvenile,22-24,month,M3 erupting,lb,56169310-ae96-4a26-b60d-311395109165,body mass,112,b285b88c-80bb-4dac-8730-4a4222c020b3
47,Smithsonian,368564,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,074058e6-d7c2-463c-99dc-d05122e6231b
48,Smithsonian,470199,Aepyceros melampus melampus,Male,Botswana,,Juvenile,22-24,month,M3 erupting,lb,56169310-ae96-4a26-b60d-311395109165,body mass,112,7df89a7f-0302-4452-86fc-758c50a7b87e
49,Smithsonian,470198,Aepyceros melampus melampus,Male,Botswana,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,150,72fd5d6a-19b9-4f2d-b229-29657d23452e
50,Smithsonian,351948,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,5a190723-0ba9-409e-b5a4-81aab5215622
51,Smithsonian,351946,Aepyceros melampus melampus,Male,South Africa,Kwazulu-Natal,Prime Adult,~5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,d3714fd0-d110-4d13-b71b-1600d045a530
52,Smithsonian,344217,Aepyceros melampus melampus,Male,South Africa,Mpumalanga,Prime Adult,~5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,70,bd7acd8c-c21a-4c96-bf2c-0179e309f7ad
53,Smithsonian,163201,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,7eb76ddd-11cf-4726-a7f0-6c6e72e7db95
54,Smithsonian,163202,Aepyceros melampus rendilis,Male,Kenya,,Very Old,~9,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,13a42031-a96d-41df-9682-05544a1647f8
55,Smithsonian,354861,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,3.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,cbd38050-d6e3-4b45-9191-211fe9506d61
56,Smithsonian,182036,Aepyceros melampus rendilis,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,5462759f-9150-4fc5-9196-3960784f8e74
57,Smithsonian,163206,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,48.2,0a05ee98-5263-480b-ae69-764177b2200a
58,Smithsonian,18955 (34699),Aepyceros melampus suara,Male,Kenya,Taveta,Juvenile,2+ years?,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e81f1b24-cbb4-454e-885e-cef88799073b
59,Smithsonian,18957 (34777),Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,facc4ea4-0411-41af-b2ca-f46d7525b584
60,Smithsonian,268454,Aepyceros melampus suara,Male,Kenya,Rift Valley,Adult,,,"No teeth, horns fully developed Adult",lb,56169310-ae96-4a26-b60d-311395109165,body mass,,de0258e4-6431-4802-ae2c-1f0c27401e0b
61,Smithsonian,163205,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,25e09391-2f89-44ed-b44b-c3f53c4285f4
62,Smithsonian,162000,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,63ce647a-9f14-4752-b0a9-746a719cd55d
63,Smithsonian,162001,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,72a7ef89-0ec3-41f3-bdbf-e2c4acf74429
64,Smithsonian,163200,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,d1f61936-c055-49c5-be33-a52105a67a6e
65,Smithsonian,163196,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,4e2a8942-7634-40ef-8ed1-feee6cc959de
66,Smithsonian,163197,Aepyceros melampus suara,Male,Kenya,,Young Adult,~2,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,9671628b-5b0d-4b02-a348-c26214e35eee
67,Smithsonian,163203,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,7b829bd0-807c-43e5-97fe-9188da702091
68,Smithsonian,163198,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,920d6044-5f7f-4491-85b4-cf35009e979b
69,Smithsonian,163199,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,fc9328a6-01dd-4c59-bdb5-59a844d4e17f
70,Smithsonian,181893,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,2c7fea51-12b8-44e8-9eb3-791447d818a3
71,Smithsonian,181858,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,6dce4f80-bc7e-43df-ab6f-83c60670d3c1
72,Smithsonian,181865,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,9e0490aa-7a3f-4f00-9b7d-e5ea4ff66069
73,Smithsonian,181920,Aepyceros melampus suara,Male,Kenya,,Prime Adult,3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,576e5ce7-a658-4f74-a8c5-7287cff23e7c
74,Smithsonian,181980,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,76b5e9e0-8fb7-4654-b962-60d8cd455506
75,Smithsonian,184785,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,06053478-1d29-4f3e-bb24-224361522825
76,Smithsonian,239150,Aepyceros melampus suara,Male,Kenya,,Older Adult,~6.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,35310a7b-d9f9-4fe0-9d27-7af235be60b7
77,Smithsonian,163204,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,6f684c4f-07c6-4301-878a-04fafd0cce11
78,Smithsonian,200958,Aepyceros melampus suara,Male,Tanzania,,Older Adult,~8,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,9bf0b523-edeb-4de6-9c3b-cf475a6a2222
79,Smithsonian,201012,Aepyceros melampus suara,Male,Tanzania,,Prime Adult,~4,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,943cf4a6-c71b-491e-8769-8a62774bf886
80,Smithsonian,161964,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,Molars well worn,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,19e20460-cad0-4bfb-96f6-2a2bfc576b23
81,Smithsonian,161967,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,6a5eb7d7-f462-4be3-ae05-eed397ba3399
82,Smithsonian,161962,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,~3,year,molars not well worn,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,94ba59d0-78ea-4ec7-a290-7fe9cd9e90be
83,Smithsonian,163207,Aepyceros melampus suara,Male,Kenya,,Prime Adult,~4.5,year,M1 slightly worn-all M3s erupted,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,1d7a479a-069d-4bbd-9bcf-5940782bdf62
84,Smithsonian,161966,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,2.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,781d6cb5-a0a8-4840-a194-296ad9fed13f
85,Smithsonian,161970,Alcelaphus buselaphus cokii,Female,Kenya,,Young Adult,~2,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,3d4fca85-d977-4a9f-8d3f-652d5d0be848
86,Smithsonian,20924,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,510bb1c7-dccb-46ec-8dad-d745cf3eface
87,Smithsonian,162995,Alcelaphus buselaphus cokii,Male,Kenya,,Young Adult,almost 2?,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e64016b7-f3ef-4a12-8a31-cbba3c738cb4
88,Smithsonian,162994,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,,,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e891ff46-eba1-4013-8441-49b16bf44bff
89,Smithsonian,181881,Alcelaphus buselaphus cokii,Male,Kenya,,Prime Adult,3.5,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,190d5884-03b0-496e-a93c-89304e89b7a9
90,Smithsonian,163153,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,,,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,6b5a7335-2879-4013-b101-469a46c6e0a5
91,Smithsonian,162997,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,f79450b2-95db-4136-8e18-39aa3b0ae1a8
92,Smithsonian,163155,,Male,Kenya,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,9c9bda1e-f6ad-4fe0-adc2-a05ea3196e26
93,smithsonian,163160,Alcelaphus buselaphus cokii,Female,Kenya,,Prime Adult,3,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,8166c844-eb8e-44ef-93eb-934975ce5c80
94,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,1738b2d3-d813-4a22-90a7-c1a7026272dd
95,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,76b2142d-02c9-4659-b792-08dade05ee46
96,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,e0247b18-d296-443c-99c0-86aecd5959b8
97,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,b6e4c4ba-7b26-43ce-adca-0347ae39ef0b
98,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,22d530b3-81c2-49fa-801d-8689aa8bf9a1
99,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,5366b49e-4002-4f0b-8d3d-00048173ebbe
100,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,1fa021ef-5b44-4532-9413-cf067e958082
101,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,08daa671-c3d8-4fdd-95bf-da9f2bdc2f5d
102,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,22dc2fb2-73e8-4a0f-80ff-5fcb134f8749
103,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,4ff194b8-0f8b-423e-b33a-08bc3b045d72
104,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,b5532f8f-f6d6-4af4-a936-52a214438ae4
105,,,,,,,nan,na,year,,lb,56169310-ae96-4a26-b60d-311395109165,body mass,,5b31a847-6d24-4e7f-8884-65dde53033f4
106,AMNH,83537,Aepyceros melampus melampus,Female,Botswana,Chobe,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,6ad901aa-f2ce-4ec3-b21f-4f836f2979aa
107,AMNH,83534,Aepyceros melampus melampus,Female,South Africa,Bechuanaland/Orange Free State,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,179.79,4e9fa55d-2e43-4e71-97b4-a3a1609063fb
108,AMNH,80496,Aepyceros melampus petersi,Female,Angola,Huila,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,506ceb96-ca09-4820-8f36-f71b88a72d1a
109,AMNH,165096,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,5829ecf3-aa13-4a77-a3e5-304cda721dbf
110,AMNH,165100,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,f4568879-f19e-4f0e-89e5-7417075013ac
111,AMNH,165097,Aepyceros melampus petersi,Female,Namibia,Kaokoland,Juvenile,2,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,d3e46d0a-6d4f-45d6-9605-df3ffee6b90e
112,AMNH,179213,Aepyceros melampus redilis/ suara,Female,Kenya,Ngare Ndare,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,9efabb0e-9632-4942-8ec9-439e041974e4
113,AMNH,114233,Aepyceros melampus rendilis,Female,Kenya,Kilibasi,Prime Adult,3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,71cc9ed0-287f-45e2-972b-ec1060e81134
114,AMNH,27799,Aepyceros melampus rendilis,Female,Kenya,Athi Plains,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,60dc2999-1e3b-4437-9d9e-64a04508b3a7
115,AMNH,216391,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,197.13,39c95216-a697-4b33-b324-a44d53791c51
116,AMNH,216393,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,186.03,a55c6288-6ed7-45d6-9f8c-d049e3b6e840
117,AMNH,216392,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,188.83,d5eb4a53-ac9c-453d-a33d-540f59943887
118,AMNH,216394,Aepyceros melampus johnstoni,Male,Mozambique,Zinave,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,28f7cf60-fc33-4f91-969a-b919466cb16b
119,AMNH,161014,Aepyceros melampus johnstoni,Male,Zambia,Namwala District,Prime Adult,~5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,dc46c7c9-389a-4663-b718-147ddf3bee2d
120,AMNH,83542,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,81baa81e-a947-4062-97ab-aabbe58affe4
121,AMNH,83539,Aepyceros melampus melampus,Male,Botswana,"Kwaai, Mochaba River",Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,95120ace-56a3-42c3-b7db-3a72cff943ad
122,AMNH,83541,Aepyceros melampus melampus,Male,Botswana,Ghanzi,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,4cec380c-7d84-417d-83d9-0744db27e29d
123,AMNH,80498,Aepyceros melampus petersi,Male,Angola,Huila,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,360aa4db-cff2-4966-a903-1fb188fab7ea
124,AMNH,165095,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,337333db-7b19-4583-933a-8da9671b593d
125,AMNH,165099,Aepyceros melampus petersi,Male,Namibia,Kaokoland,Prime Adult,2.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,2cbc8d6d-703d-4d82-b5da-b8381cd2cc16
126,AMNH,165094,Aepyceros melampus petersi,Male,Namibia,Kaokoland ,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,8c29d7ea-4b40-47c4-8ee4-c40237a08702
127,AMNH,179207,Aepyceros melampus redilis/ suara,Male,Kenya,Ngare Ndare,Prime Adult,~3.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,70faa8bb-9a00-4416-b854-2436d8dbf7df
128,AMNH,179208,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~3,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,0730ddb6-9a7b-4f25-a3f8-85f297ace36f
129,AMNH,179209,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,8744a136-e10b-4abf-ac53-4bfef8aab4d4
130,AMNH,179210,Aepyceros melampus rendilis,Male,Kenya,Ngare Ndare,Prime Adult,~4.5,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,54ae3d3c-a205-43be-9be3-67a9cb19bfd1
131,AMNH,27697,Aepyceros melampus rendilis,Male,Kenya,Laekipia,Prime Adult,~4,year,,mm,56169310-ae96-4a26-b60d-311395109165,humerus length from caput,,b76ec9d7-f6e4-4f3b-a681-e434bf871486
