,occurrenceID,references,scientificName,catalogNumber,otherCatalogNumbers,sex,ageValue,ageUnit,lifeStage,country,ageEstimationMethod,stateProvince,locality,verbatimLocality,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimEventDate,yearCollected,samplingProtocol,eventRemarks,measurementSide,materialSampleID,measurementType,measurementValue,measurementUnit,diagnosticID
1274,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,3f95c0a6-e537-4b8f-b33b-886360efe962
1275,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,d49ad287-b20f-44b7-af0c-76905b0377ed
1276,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,146.0,mm,d67c2fa8-bf4a-4da3-a141-800c34c0989c
1277,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,8941a52f-5984-4da9-9869-2c6d34213d5f
1278,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,30061cd8-cec6-4f7b-bd72-9273c8aeb66c
1279,,,Odocoileus virginianus,Z4711,,M,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 2 mi NE of Bear Island Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",[no note of antlers],L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,517b2ed2-aa00-4728-9bd2-2f5b110abd20
1280,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,6f5f2b2a-c946-4cb5-a704-d5b1ec12ff68
1281,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,6e95376c-68f6-4fb4-87f2-21f2bbcb998c
1282,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,,mm,4e13251f-fa2e-46eb-96a0-80d6b956fc6c
1283,42C49910-59B3-4A91-8AC8-87FEF4B72006,UF 13489,Odocoileus virginianus,,UF 13489,F,,year,adult,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Lake City,Lake City,30.183333,82.633333,30°11′N,82°38′W,,,,,,,"Collection Date, December 4, 1975",1975,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,ear length,145.0,mm,d48b5d59-7974-448f-a5d8-8b1fc54af3e3
1284,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,skin weight in tanned,mm,fec60da2-cd00-4392-8402-bbd1f65e1e02
1285,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,3a99b1c0-e576-4121-a55e-324e39bc330d
1286,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,0bfcf497-ba48-48a9-8e83-84f4f7a41666
1287,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,5805b12b-2c19-4115-a0c0-ddfeda9e91ac
1288,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,f4eab033-5e06-4e24-a855-2f69412482a9
1289,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,cef00344-fdf7-4887-99bd-a4f579dae3d5
1290,,,Odocoileus virginianus,Z2328,,,1.6,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Gad's Bay,Gad's Bay,27.31666667,-82.78333333,29°17′N,82°47′W,,,,,,,"Collection Date, December 1977",1977,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,proximal tibia unfused,mm,91675d77-2946-4125-b297-77052a2c73fc
1291,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,8e964238-8b7b-48f7-9d7f-0e6cac9c827a
1292,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,77910252-fc2b-4b5a-973c-daaa8e768f50
1293,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,581453bb-862d-45bb-84d7-a1d36ae981f2
1294,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,3c40667d-afc7-4689-9f2a-983f544b284c
1295,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,17fdfb0c-bab9-4d91-aa8e-a90479ddc22a
1296,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,671da5f1-bba3-49a3-ad44-0962392a217a
1297,,,Odocoileus virginianus,Z2773,,F,1.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, November 10, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,proximal tibia unfused,mm,08951d7e-f165-4137-aaae-3f01c17b9dc0
1298,,,Odocoileus virginianus,Z2850,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, December 31, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,"(1) Viscera weight is added weight of lung, heart and liver. (2) Useable weight recorded as ""not accurate""",mm,bed4f0d4-34bb-4d84-8025-7d5abeb2523a
1299,,,Odocoileus virginianus,Z2850,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, December 31, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,6d4ccf97-8b56-4a1e-8b7b-9049c9f75f6c
1300,,,Odocoileus virginianus,Z2850,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Camp Blanding,Camp Blanding game area,29.9519,-81.9799,29.9519°N,81.9799°W,,,,,,,"Collection Date, December 31, 1979",1979,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementRemarks,,mm,a653954a-d5e4-4f66-be8a-17c21055b1d0
