,catalogNumber,collectionCode,decimalLatitude,decimalLongitude,verbatimEventDate,institutionCode,verbatimAgeValue,ageValue,ageUnit,verbatimLocality,sex,scientificName,yearCollected,measurementUnit,measurementType,measurementValue,materialSampleID
5475,61154,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,4cfb0688-e016-4102-9cc8-870577ba7db3
5476,61144,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,b14a09b7-f534-4309-bf99-c8f81a6c5bd3
5477,61118,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,c3178e66-6c6b-4d3c-8bf9-77a3f7b2d384
5478,61005,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,6333ccab-f821-4ab3-a547-325aa1d1e90e
5479,62291,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,aad39517-567b-4fb7-be95-3c11d227ad56
5480,60152,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,17341b57-ac89-440d-8b8f-550fe41f65dc
5481,61189,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,76925d22-4222-42e0-8371-5a308170d6f8
5482,61024,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,a1bb14f0-ecc3-4b2d-aff2-71b5953d15d2
5483,65363,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,49b770ba-495e-4494-85c1-85ea02d633e8
5484,62043,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,a67f9a54-4aba-4fe1-8d1a-956f2b563f55
5485,61194,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,87e729ae-11f3-42b8-9fee-d1d3d822543f
5486,60182,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,9c6ec8eb-7b30-456c-a2e1-89151094880b
5487,62102,Mammals,36.44222,-89.34611,11/1/1990,OMNH,,1.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,b1537c6f-394f-4696-a9d3-a456713ff58b
5488,61165,Mammals,35.50028,-89.20833,10/15/1988,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,basisOfRecord,preservedSpecimen,db69aecc-0a52-4347-af5b-6bddcc0a372f
5489,61052,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,0e0b582a-481f-4582-83d7-2b24f7693a04
5490,60192,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,ad664754-d0b4-4b25-be0f-7988a217fb77
5491,61153,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,8a6a5797-364f-4344-bf39-4cfabfe66353
5492,62213,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,3479fdf0-6e55-474b-909f-b230a2b6a4cb
5493,63437,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,73d2a0cc-4f61-4a01-8f7a-e922ab699c7e
5494,61007,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,2ab83d53-10d4-4b48-9f11-afa74a178514
5495,18208,Mammals,17.744169199999998,-64.8683319,5/29/1972,TTU,,,,PUNCH ESTATE,male,Odocoileus virginianus,1972,mm,basisOfRecord,preservedSpecimen,def03352-7fa5-4840-a554-8f229fde941e
5496,18209,Mammals,17.744169199999998,-64.8683319,6/13/1972,TTU,,,,PUNCH ESTATE,male,Odocoileus virginianus,1972,mm,basisOfRecord,preservedSpecimen,5466e348-c510-4467-a05e-702279bcdd54
5497,62170,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,4de6c990-ead6-4827-a4fb-0b367ce4ffda
5498,60113,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,2f7423a1-14e8-450c-b03a-c8d600ae5975
5499,61129,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,8.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,d4ed79f9-886e-4b55-95b2-a718280e58f9
5500,60187,Mammals,35.50028,-89.20833,10/24/1992,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,736fcde2-4da6-48bf-b0e9-d5cbf401c86b
5501,61092,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,68ead3d2-1eef-4cd8-bf6b-82adcb56497e
5502,62160,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,1b0367d1-90d7-4bc7-965f-0b27cf330969
5503,62031,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,42455a4a-33a9-498e-9567-bad3bbc35c9a
5504,65289,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,fc3e742a-4aa7-4790-821a-cdc87dfb6807
5505,63651,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,c4f8db68-32f1-4a12-95a6-fb0fc79b49be
5506,62057,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,3.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,6c99e6a8-5537-4bbd-9969-7990aec54f35
5507,61149,Mammals,35.50028,-89.20833,10/24/1991,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,3d1c5134-b1b4-489a-aa0d-858c8af12cc3
5508,62001,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,6c5dc0a8-261e-4a08-aea6-3e606fc609d4
5509,62162,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,12bf5c17-ea48-4e23-8efc-6be725fc4510
5510,62222,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,basisOfRecord,preservedSpecimen,2a98e377-f38b-4457-8153-de38f55dd9d4
5511,62005,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,16c1a8e1-c3b6-41e8-a739-10c604a0393e
5512,62171,Mammals,35.50028,-89.20833,10/25/1992,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,7c8b40c9-3780-4597-bbd4-352cdd378efc
5513,62035,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,75a6b7fd-25a6-4b0b-8e72-8c7a5eb79353
5514,32131,Mammal specimens,46.1694,-123.3789,7/11/2017,UWBM,,,,Puget Island,female,Odocoileus virginianus,2017,mm,basisOfRecord,preservedSpecimen,d478cfca-a064-442c-b0a7-d0b2f0cb5304
5515,60169,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,f1b0281b-a38f-4fb0-b1e8-c1bd88b54bca
5516,65293,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,3.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,9c3fdfd4-e4ca-4f21-9176-fa43f1c0d39c
5517,61083,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,d40f0d80-0b38-4fe9-9851-5c02f955fdfc
5518,62167,Mammals,35.50028,-89.20833,10/27/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,9e989bd1-52f0-4963-a7b8-40c1842a8b92
5519,61081,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,bc979c70-fc13-493f-b80f-f6dc580f14bf
5520,62209,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,6.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,a434a5b4-65d7-418b-bcd0-579f29fc0d69
5521,62169,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,7f6ff1a7-cab4-404c-9b80-f02448e8489d
5522,62038,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,ca612e10-8447-47a0-96e5-a953cbc3d157
5523,61146,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,e832dbda-af09-45d4-94fb-d24abcdc9028
5524,58282,Mammals,35.50028,-89.20833,10/28/1984,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1984,mm,basisOfRecord,preservedSpecimen,eb61cbf3-c503-4eb8-8086-4d57550c8d8f
5525,61019,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,63862c3c-faec-4f7a-8865-14b24e692504
5526,UAZ 14780,Mammals,31.49861,-111.32434099999999,10/26/1951,UAZ,,,,"1/2 mile W of Yellow Jacket Mine, SW of Arivaca, Cerro Colorado Mts.",male,Odocoileus virginianus,1951,mm,basisOfRecord,preservedSpecimen,59a0b846-6c28-44c0-b30a-ee400862356a
5527,61086,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,9b1b44be-53e2-45a7-a980-4c5153956220
5528,65230,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,eb369710-754d-46b0-a697-8f986ca5e0e4
5529,62028,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,0ef350cc-4e1e-4284-a1be-0a8712d37b1b
5530,61107,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,ba40ce06-cff5-4307-ac90-2258f73c60aa
5531,60120,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,1.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,8a6dc01c-8932-4031-8748-4f89976293ff
5532,62288,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,5.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,d7b67a54-e459-406d-9336-a96238422454
5533,62024,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,31c8b7de-7fb9-4d45-81fe-5735774f14f0
5534,62012,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,436c02fc-306b-4410-84c8-6ef33a229ecf
5535,61156,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,basisOfRecord,preservedSpecimen,c81e6d2d-9a09-4edc-afe2-bc0c06ef0222
5536,61015,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,624a63be-4dd9-480c-a36a-1e96e223a833
5537,62021,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,0e1f4950-def0-481c-9bd8-2bc48799c228
5538,61099,Mammals,35.50028,-89.20833,10/20/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,5b0b2f33-bcca-4917-a391-7d544bd11eff
5539,62046,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,ca008249-9fa3-4f12-8f69-647660e60707
5540,65203,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,,,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,5495e7a7-0a32-4f4d-b86d-996e5355001e
5541,61141,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,991b95ec-f9e1-4570-b439-72b28305ed31
5542,UAZ 22353,Mammals,,,4/24/1974,UAZ,,,,Tucson Wildlife Research Unit Farm,male,Odocoileus virginianus,1974,mm,basisOfRecord,preservedSpecimen,559f0e95-8047-4ec3-adf6-46be5fda5458
5543,62060,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,3fe91c00-0aa0-49b0-906d-74c425fa2531
5544,62290,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,a32f02c3-7d99-4f47-9c11-c81d490fec0b
5545,61112,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,2d7eade9-f34c-4415-a24b-50c527002268
5546,62109,Mammals,36.44222,-89.34611,11/15/1987,OMNH,,4.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,5c26c65a-d8a8-4ecd-ab03-67af8f80d93e
5547,62161,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,b3c3dc03-7aa9-4f3e-9217-9c652f01d491
5548,62039,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,5b5effec-e128-46fb-9ee1-0ec4c9f67a78
5549,63656,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,80e552be-3ae5-4d8b-a93d-8528c7c42760
5550,62048,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,186c2494-e2e9-4074-a601-487f05e0aaad
5551,61003,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,e1cb68e7-61f3-45c1-b5f7-5221f7fa047d
5552,61001,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,4d15db34-81a1-4b9c-a9d1-f717c79fe999
5553,62042,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,497d3170-3a00-4221-a9b0-79f99c259816
5554,60128,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,5a951471-b734-475d-b346-238045f856e7
5555,63657,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,5.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,839e8d3d-7198-4b13-9953-8033f0a58b39
5556,60116,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,1.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,47413d3c-c56d-459c-ba94-e32fa2b7b010
5557,62100,Mammals,36.44222,-89.34611,11/1/1987,OMNH,,2.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,b8b0921a-9aa5-49a4-8996-83e8ebb00b20
5558,61105,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,fa048cec-7d9a-44c7-8ea0-63b4c68d8cf1
5559,62156,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,699c788c-6ba3-4d5d-a6dc-2335c88088da
5560,60171,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,fe5efdb8-5f52-4931-8ce2-af815e709f54
5561,63442,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,6.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,basisOfRecord,preservedSpecimen,8327cce2-7285-418e-8021-807160f93ff3
5562,62067,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,dc7eee85-8e3c-4e6d-a8db-0d5fbf347687
5563,61193,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,basisOfRecord,preservedSpecimen,a242a8ad-c9d5-4199-8ff4-92804ec34579
5564,62007,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,5.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,c77edc8f-03e1-42cb-965c-32697b352e3d
5565,60142,Mammals,35.50028,-89.20833,10/22/1991,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,9f22bdf5-62c6-48e2-a8b4-e5825e2ea73b
5566,63648,Mammals,35.50028,-89.20833,10/27/1984,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1984,mm,basisOfRecord,preservedSpecimen,4f413b88-a9c6-410b-902e-a9f2f602a561
5567,60157,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,78a092da-a51e-4492-b06e-e91990a5b899
5568,60112,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,b085a9a8-5499-43c6-a93d-b91344e93845
5569,61171,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,basisOfRecord,preservedSpecimen,08461d49-6da4-42da-9e3b-b865d218f888
5570,UAZ 22354,Mammals,,,4/26/1974,UAZ,,,,"Tucson Wildlife Research Unit Farm, 4 yrs.",male,Odocoileus virginianus,1974,mm,basisOfRecord,preservedSpecimen,520c3ef3-ed33-48ad-9aba-59d389246af4
5571,62246,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,3.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,basisOfRecord,preservedSpecimen,17f815e9-e5b2-4e4c-9441-81a29a809e4d
5572,65362,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,basisOfRecord,preservedSpecimen,6cbd2e11-7592-4466-9918-a708cf7621c6
5573,32620,Mammal specimens,,,9/13/1982,UWBM,,,,"Pack Forest; Weyerhauster CC, 100 m N of lookout",female,Odocoileus virginianus,1982,mm,basisOfRecord,preservedSpecimen,69c8f7e2-b722-43bc-9fca-c7d9feb17844
5574,62219,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,basisOfRecord,preservedSpecimen,68373d81-1ef3-4d4e-9987-5a2c7c46a4b0
5575,62217,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,3c950a99-66b8-4afa-8210-518d2f1102bf
5576,61063,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,basisOfRecord,preservedSpecimen,a0445e28-ac84-4c34-b374-bbfe97c236b0
