,catalogNumber,individualID,collectionCode,decimalLatitude,decimalLongitude,verbatimEventDate,institutionCode,verbatimAgeValue,ageValue,ageUnit,verbatimLocality,sex,scientificName,yearCollected,measurementUnit,measurementType,measurementValue,diagnosticID
5537,62060,MammalsOMNH62060,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,ffa89562-3600-474e-998e-f0a5b110206f
5538,62290,MammalsOMNH62290,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,ebb4c353-a851-490e-96aa-b4304287efbf
5539,61112,MammalsOMNH61112,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,4df8cc67-13d3-493d-a122-4366e231f744
5540,62109,MammalsOMNH62109,Mammals,36.44222,-89.34611,11/15/1987,OMNH,,4.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,c2bbdd1e-03d8-45da-a9e7-77152d5101b4
5541,62161,MammalsOMNH62161,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,29b05075-3377-4612-afea-fcb557ba3b08
5542,62039,MammalsOMNH62039,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,0c8dcccf-0604-4750-8cb1-267b3f2236ae
5543,63656,MammalsOMNH63656,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,26445d04-2a84-42e4-abe7-62a435779af3
5544,62048,MammalsOMNH62048,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,dac107f8-5cc2-40a7-93f0-da758555e522
5545,61003,MammalsOMNH61003,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,a726e684-f278-4cc8-a216-47a82b7432d1
5546,61001,MammalsOMNH61001,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,cc87d181-a515-49c0-8b72-83b3a2dfb3fa
5547,62042,MammalsOMNH62042,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,3ddde2b9-df17-4ac7-888d-e9f70b5a854d
5548,60128,MammalsOMNH60128,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,d6845a23-6c8c-4de8-989e-45c21feaaf4d
5549,63657,MammalsOMNH63657,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,5.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,8538eeeb-ad21-404a-99e2-c371c33ae9cf
5550,60116,MammalsOMNH60116,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,1.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,fcfe3866-4c58-4acb-b6e9-d7b805658629
5551,62100,MammalsOMNH62100,Mammals,36.44222,-89.34611,11/1/1987,OMNH,,2.5 ,year,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,e95c18f8-4ff9-42d3-9d0d-5e98d60e574c
5552,61105,MammalsOMNH61105,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,ab699790-b421-4195-9808-1dbd59b86a08
5553,62156,MammalsOMNH62156,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,ae3b4381-3859-47e2-bba0-4f5f0f793213
5554,60171,MammalsOMNH60171,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,54fdf6ac-a862-46a3-9b39-18613cd83533
5555,63442,MammalsOMNH63442,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,6.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,451b4ffd-b1b6-4136-901f-4fc6ec32b696
5556,62067,MammalsOMNH62067,Mammals,35.50028,-89.20833,10/26/1991,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,8b43ff0f-7939-4a44-8858-99b7b25a0abd
5557,61193,MammalsOMNH61193,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,2fc26544-61ae-44b9-968d-d64a07f5e007
5558,62007,MammalsOMNH62007,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,5.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,49dac476-2564-41df-8b61-dc50a51f9857
5559,60142,MammalsOMNH60142,Mammals,35.50028,-89.20833,10/22/1991,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,7f5a3828-ca0b-495f-b9d5-89545c3f1b86
5560,63648,MammalsOMNH63648,Mammals,35.50028,-89.20833,10/27/1984,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1984,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,7614796a-e35d-414a-a2f2-cdff7d24341a
5561,60157,MammalsOMNH60157,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,1bf5ed5a-6c93-4ce0-a46b-7412a24ecd52
5562,60112,MammalsOMNH60112,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,cafcc38c-4f34-4c20-a048-84cb833df4cf
5563,61171,MammalsOMNH61171,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,3.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,ac97063a-3e98-44e8-b58d-db0ef822e710
5564,UAZ 22354,MammalsUAZUAZ 22354,Mammals,,,4/26/1974,UAZ,,,,"Tucson Wildlife Research Unit Farm, 4 yrs.",male,Odocoileus virginianus,1974,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,1eb2ceb8-9c76-4f17-9212-98bf99501083
5565,62246,MammalsOMNH62246,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,3.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,585e47db-cec3-4e66-96be-84daef548121
5566,65362,MammalsOMNH65362,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,0a1fdaef-5459-4865-a028-3dcdd9e42ebc
5567,32620,Mammal specimensUWBM32620,Mammal specimens,,,9/13/1982,UWBM,,,,"Pack Forest; Weyerhauster CC, 100 m N of lookout",female,Odocoileus virginianus,1982,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,41c4ccf3-8e71-47af-90ac-3b45ab173a4d
5568,62219,MammalsOMNH62219,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,67f9d324-a7e9-4570-87ba-0f0550412129
5569,62217,MammalsOMNH62217,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,d29dd853-3bcc-4a2f-8157-38ec36b14f55
5570,61063,MammalsOMNH61063,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,d2ddebbb-e839-4646-bedf-d56dc918fb58
5571,60174,MammalsOMNH60174,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,16e13a24-0015-4cb7-b13e-38881e2e2379
5572,62082,MammalsOMNH62082,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,dddd28c5-5e37-43b6-84e6-6eea2e9aa159
5573,62055,MammalsOMNH62055,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,83b2f60d-0e54-442a-ab46-c5f76b9cdf74
5574,61155,MammalsOMNH61155,Mammals,35.50028,-89.20833,10/24/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,a0a7c1f4-20e0-4b77-848d-ab008132ebaa
5575,62088,MammalsOMNH62088,Mammals,35.50028,-89.20833,10/16/1988,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,964f02a5-4c57-44e8-85c7-772b87169c25
5576,62064,MammalsOMNH62064,Mammals,35.50028,-89.20833,10/21/1990,OMNH,,6.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f359f56f-d804-4669-bf8e-d5ce26e87371
5577,60193,MammalsOMNH60193,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,40394659-f470-446e-ab56-0606db4c310a
5578,61127,MammalsOMNH61127,Mammals,35.50028,-89.20833,10/17/1992,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,0f979c77-8d6a-44f1-84a2-7d0be7e0dfad
5579,62054,MammalsOMNH62054,Mammals,35.50028,-89.20833,10/22/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,5e548c3a-813e-4227-b4cd-3df49abe62e2
5580,65157,MammalsOMNH65157,Mammals,35.50028,-89.20833,10/19/1991,OMNH,,,,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,ca90ff28-adf5-47dc-8364-441c5ca37cdc
5581,62014,MammalsOMNH62014,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,5.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f74f0867-23cf-4ce2-b450-d802f0382e76
5582,62018,MammalsOMNH62018,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,43cf2fbd-4cb8-4c5e-870b-c6539970928f
5583,62015,MammalsOMNH62015,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,2.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,0c699719-56d1-4265-bff0-292c18bb2409
5584,62273,MammalsOMNH62273,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,3.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,e11dc91f-24b5-4185-8372-fd2cf490f23f
5585,62152,MammalsOMNH62152,Mammals,35.50028,-89.20833,10/27/1991,OMNH,,1.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,5a6f95a9-8fd0-4307-a134-db34ff933916
5586,65232,MammalsOMNH65232,Mammals,36.44222,-89.34611,11/7/1987,OMNH,,,,"Grassy Island, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,39459d5c-192b-4b72-a0d6-169be8c277c0
5587,60115,MammalsOMNH60115,Mammals,35.342292,-90.07722,1/19/1991,OMNH,,4.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f13a02e3-20d3-4c93-8dfc-c1c6868355ac
5588,65361,MammalsOMNH65361,Mammals,35.342292,-90.07722,1/18/1991,OMNH,,2.5 ,year,Meeman-Shelby Forest Wildlife Management Area,female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,5c090c4e-f6a4-4357-8ba4-5d5bb4cfa761
5589,65215,MammalsOMNH65215,Mammals,35.50028,-89.20833,10/25/1986,OMNH,,,,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f6020003-1631-4c15-abc0-8c66408ac96e
5590,58278,MammalsOMNH58278,Mammals,35.11528,-89.21667,1/4/1986,OMNH,,2 ,year,Ames Plantation,female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,9e21dfb3-bfa7-4414-8055-1b38a46a088b
5591,62008,MammalsOMNH62008,Mammals,35.50028,-89.20833,10/28/1990,OMNH,,3.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,e8802871-57bf-47f7-b93a-6cbe8c3083b9
5592,62080,MammalsOMNH62080,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,815e7519-5f3e-491a-888a-f8be6b798fd4
5593,62216,MammalsOMNH62216,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,39b433be-dbc4-4026-b5c8-3c74762a12aa
5594,60179,MammalsOMNH60179,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f741536b-a9f6-46fd-a065-7103d5b892c8
5595,61150,MammalsOMNH61150,Mammals,35.50028,-89.20833,10/20/1991,OMNH,,1.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1991,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,2d240f5b-0621-4d1a-bd66-923eac26c125
5596,61047,MammalsOMNH61047,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,fb0952b1-a263-4090-bb86-51208dabedba
5597,62139,MammalsOMNH62139,Mammals,36.48194,-89.32333,11/7/1992,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,6e3e1320-fd1e-4ee6-901c-d2589f306a45
5598,60191,MammalsOMNH60191,Mammals,35.50028,-89.20833,10/24/1992,OMNH,,4.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,e47b0416-9d4a-48df-9e6d-344bda509fe0
5599,62271,MammalsOMNH62271,Mammals,35.50028,-89.20833,10/18/1986,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,8f680b48-9b6c-48ed-886e-90d59a96929f
5600,32130,Mammal specimensUWBM32130,Mammal specimens,46.1694,-123.3789,7/11/2017,UWBM,,,,Puget Island,male,Odocoileus virginianus,2017,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,fd0a5e5e-ac80-46f2-b018-387ff4246781
5601,62144,MammalsOMNH62144,Mammals,36.48194,-89.32333,11/8/1987,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,5283a4fd-e928-404a-abe8-1838dc01b0e0
5602,62256,MammalsOMNH62256,Mammals,35.50028,-89.20833,10/27/1984,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,dbf5e27d-f0e3-4907-b231-2393c6dc4b42
5603,62145,MammalsOMNH62145,Mammals,36.48194,-89.32333,11/7/1987,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,c24ddc76-9add-4969-b7a1-8203eebef460
5604,56684,MammalsOMNH56684,Mammals,35.59389,-89.26222,1/4/1985,OMNH,,2.5 ,year,near Brownsville,female,Odocoileus virginianus,1985,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f3bbe62e-5c51-4f6b-9ce4-f5da13214b24
5605,62081,MammalsOMNH62081,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,1.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,19f7fe1d-2899-4bea-977d-e1c5f47c77bb
5606,60183,MammalsOMNH60183,Mammals,35.50028,-89.20833,10/29/1989,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,c1fd1973-30e7-4f3e-9270-1bb8d350fc6c
5607,62130,MammalsOMNH62130,Mammals,36.48194,-89.32333,11/8/1987,OMNH,,1.5 ,year,"Long Point, Reelfoot National Wildlife Refuge",male,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,0a8750c4-c810-42fc-bc6e-4f9d86c5ebae
5608,60052,MammalsOMNH60052,Mammals,35.11528,-89.21667,1/10/1985,OMNH,,2 ,year,Ames Plantation,female,Odocoileus virginianus,1985,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,2760de26-99b7-4512-b54b-bfe12f9b7a8e
5609,61050,MammalsOMNH61050,Mammals,35.50028,-89.20833,10/27/1990,OMNH,,8.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,5dce0ebc-4c85-47c6-831f-5f89f65b700a
5610,61048,MammalsOMNH61048,Mammals,35.50028,-89.20833,10/24/1987,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,1f9c35ef-6b01-4466-a9e8-15551207d3c8
5611,61022,MammalsOMNH61022,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,6f2172a0-1829-4970-8514-d2bac84e86b1
5612,60186,MammalsOMNH60186,Mammals,35.50028,-89.20833,10/22/1988,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1988,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,189b3b19-3676-4ac7-9480-168b450a47c4
5613,61185,MammalsOMNH61185,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,2.5 ,year,"Hunt Area 1, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,c1d713b5-3f36-4509-b428-28da50167e22
5614,63679,MammalsOMNH63679,Mammals,35.50028,-89.20833,10/25/1986,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1986,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,48a416e2-84cd-49a2-937c-de50ae347103
5615,62013,MammalsOMNH62013,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,8.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,39a4daec-740b-498d-a065-5e8a7a0cdc1a
5616,62250,MammalsOMNH62250,Mammals,35.50028,-89.20833,10/17/1987,OMNH,,2.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1987,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,73d9dc07-19e5-42e4-b9bf-14c01e0e718a
5617,61012,MammalsOMNH61012,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,8.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,f7f5a317-876d-48a8-bd56-048f910bceb8
5618,62051,MammalsOMNH62051,Mammals,35.50028,-89.20833,10/21/1989,OMNH,,3.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,33d4ef59-3d63-4c6c-8871-7f352a4e1b52
5619,61117,MammalsOMNH61117,Mammals,35.50028,-89.20833,10/20/1990,OMNH,,2.5 ,year,"Hunt Area 3, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1990,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,8ef73c48-5bf0-45d8-b6d1-e844d7233e8c
5620,65222,MammalsOMNH65222,Mammals,35.50028,-89.20833,10/28/1989,OMNH,,,,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1989,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,2879b132-11c1-48c3-aa98-a42bb2fca41e
5621,62255,MammalsOMNH62255,Mammals,35.50028,-89.20833,10/27/1984,OMNH,,1.5 ,year,"Hunt Area 2, Hatchie National Wildlife Refuge",male,Odocoileus virginianus,1984,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,6a9e4500-e805-47f3-9eb2-6f46bad95a80
5622,62083,MammalsOMNH62083,Mammals,35.50028,-89.20833,10/18/1992,OMNH,,3.5 ,year,"Hunt Area 4, Hatchie National Wildlife Refuge",female,Odocoileus virginianus,1992,mm,materialSampleID,6f893dbd-57ad-4826-9f9f-d1b5109dbbc6,29e57b10-d402-42f0-b072-4d59543f40c8
