"materialSampleID","sitename","verbatimEventDate","sex","measurementSide","verbatimLocality","scientificName","measurementValue","minimumChronometricAge","maximumChronometricAge","measurementType","individualID","measurementUnit","observationID"
"HoI53","","","female","left","new","Hippotherium primigeneium",48,"10.3",NA,"{tibia distal depth}","HoI53","mm","61a35c7a-c168-4725-9083-f44c6519c4dd"
"HoI53","","","unknown","right","new","Hippotherium primigeneium",47.9,"10.3",NA,"{tibia distal depth}","HoI53","mm","313a40b4-de39-4f0b-ba9d-9119bdc5aaef"
"HoII53","","","unknown","left","new","Hippotherium primigeneium",45.6,"10.3",NA,"{tibia distal depth}","HoII53","mm","089fa5bd-5a61-4a8d-9073-ac7752589d5a"
"HoII53","","","unknown","right","new","Hippotherium primigeneium",44,"10.3",NA,"{tibia distal depth}","HoII53","mm","6aa93d16-51b3-489d-863f-ba4ddf3148fe"
"HoIII","","","unknown","left","new","Hippotherium primigeneium",45,"10.3",NA,"{tibia distal depth}","HoIII","mm","367668c7-70eb-48a9-868b-a693cf91bed4"
"HoT5635","","","unknown","left","new","Hippotherium primigeneium",45.7,"10.3",NA,"{tibia distal depth}","HoT5635","mm","7ad73159-8702-46c4-8783-82dbba845f88"
"HoT5653","","","unknown","right","new","Hippotherium primigeneium",45.2,"10.3",NA,"{tibia distal depth}","HoT5653","mm","7437a188-0f3a-489b-aef2-773e767f5a49"
"HoV58100","","","female","left","new","Hippotherium primigeneium",45,"10.3",NA,"{tibia distal depth}","HoV58100","mm","7c7aec6b-a078-4386-886a-44d312238280"
"HoY59200","","","unknown","right","new","Hippotherium primigeneium",44,"10.3",NA,"{tibia distal depth}","HoY59200","mm","7552683b-94d5-41eb-bfdb-36c9068f4946"
"HoY59297","","","unknown","left","new","Hippotherium primigeneium",45.8,"10.3",NA,"{tibia distal depth}","HoY59297","mm","8bb35dd2-2e41-45f4-a1fb-b3c93040136d"
"DD117","","","unknown","norecord","new","Hippotherium primigeneium",42.2,"10.0",NA,"{tibia distal depth}","DD117","mm","37f1bcbd-fac8-4249-8b5c-a44b5260df0e"
"DD2915","","","unknown","norecord","new","Hippotherium primigeneium",44.1,"10.0",NA,"{tibia distal depth}","DD2915","mm","e49d0967-0373-405a-b4cd-db25bbe07ab9"
"DD2919","","","unknown","norecord","new","Hippotherium primigeneium",46.2,"10.0",NA,"{tibia distal depth}","DD2919","mm","3468c812-126c-48dc-8ea2-080c87b3011b"
"DDnonumb1","","","unknown","norecord","new","Hippotherium primigeneium",44.9,"10.0",NA,"{tibia distal depth}","DDnonumb1","mm","591f0ca9-6e7d-4a2b-bd91-a36d92e4367e"
"PIUW1346/1","","","unknown","left","new","""Hipparion""  sp.",43.5,"8.0",NA,"{tibia distal depth}","PIUW1346/1","mm","07b1bdd6-2a54-4801-a5c7-f0f35e1a7581"
"PIUW1346/10","","","unknown","left","new","""Hipparion""  sp.",40.1,"8.0",NA,"{tibia distal depth}","PIUW1346/10","mm","a6bbd37d-4199-4bd4-a748-806a6ce4e543"
"PIUW1346/11","","","unknown","left","new","""Hipparion""  sp.",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/11","mm","0e249d9c-93e9-49b6-8a94-cb14030ac8c3"
"PIUW1346/12","","","unknown","left","new","""Hipparion""  sp.",46.2,"8.0",NA,"{tibia distal depth}","PIUW1346/12","mm","f2625652-395e-49e8-b1e1-7a72b5109d4e"
"PIUW1346/13","","","unknown","left","new","""Hipparion""  sp.",51.4,"8.0",NA,"{tibia distal depth}","PIUW1346/13","mm","05d737f2-b17e-41bf-b85d-ff5b3bb1e876"
"PIUW1346/14","","","unknown","right","new","Hippotherium  brachypus",47.2,"8.0",NA,"{tibia distal depth}","PIUW1346/14","mm","9e179694-c0c7-4bd4-a869-80f534711871"
"PIUW1346/15","","","unknown","left","new","Hippotherium  brachypus",46.8,"8.0",NA,"{tibia distal depth}","PIUW1346/15","mm","3c9f60d4-2e1f-42b8-844c-f8a1e0d82807"
"PIUW1346/16","","","unknown","right","new","""Hipparion""  sp.",40.2,"8.0",NA,"{tibia distal depth}","PIUW1346/16","mm","cabde878-f952-4840-828f-0ee697f07de4"
"PIUW1346/17","","","unknown","left","new","""Hipparion""  sp.",41.6,"8.0",NA,"{tibia distal depth}","PIUW1346/17","mm","e549951f-e28f-4849-a026-4a0b0bf6b7fd"
"PIUW1346/18","","","unknown","right","new","""Hipparion""  sp.",45.9,"8.0",NA,"{tibia distal depth}","PIUW1346/18","mm","5d0891bb-6520-42e0-ad3b-3fa3142b63ac"
"PIUW1346/19","","","unknown","left","new","Hippotherium  brachypus",49.1,"8.0",NA,"{tibia distal depth}","PIUW1346/19","mm","cb243d5c-f500-42a5-a2f0-b8610f8cbfb5"
"PIUW1346/2","","","unknown","left","new","Hippotherium  brachypus",45.1,"8.0",NA,"{tibia distal depth}","PIUW1346/2","mm","d1f2b9a6-087b-4940-a193-f927ac0723d4"
"PIUW1346/20","","","unknown","right","new","""Hipparion""  sp.",48.2,"8.0",NA,"{tibia distal depth}","PIUW1346/20","mm","6634f502-6d3c-4713-a8bb-c40190a59813"
"PIUW1346/21","","","unknown","left","new","""Hipparion""  sp.",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/21","mm","6da2b142-5836-46fa-9251-c7ec7d382879"
"PIUW1346/22","","","unknown","left","new","""Hipparion""  sp.",45.7,"8.0",NA,"{tibia distal depth}","PIUW1346/22","mm","b433f560-8f06-4a72-ac3c-45b9e4a528c1"
"PIUW1346/23","","","unknown","left","new","Cremohipparion mediterraneum",39.5,"8.0",NA,"{tibia distal depth}","PIUW1346/23","mm","6a6b3814-c30e-4d4c-8e76-fe4ede517506"
"PIUW1346/24","","","unknown","left","new","Cremohipparion mediterraneum",39.7,"8.0",NA,"{tibia distal depth}","PIUW1346/24","mm","eeba5a6c-6004-4f19-af01-2b2fdbcc4d4a"
"PIUW1346/25","","","unknown","right","new","""Hipparion""  sp.",46.5,"8.0",NA,"{tibia distal depth}","PIUW1346/25","mm","0a337cf8-ecba-41bc-a5f5-fc1c4adf99ae"
"PIUW1346/26","","","unknown","left","new","""Hipparion""  sp.",48.5,"8.0",NA,"{tibia distal depth}","PIUW1346/26","mm","be98d5f8-9944-40bf-bbe0-c6a29e032357"
"PIUW1346/27","","","unknown","left","new","Hippotherium  brachypus",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/27","mm","f19781dc-5aa6-4c94-a690-c1370c148e12"
"PIUW1346/28","","","unknown","right","new","Hippotherium  brachypus",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/28","mm","3eda7462-232e-4f95-baa7-156f1e35bca0"
"PIUW1346/29","","","unknown","right","new","""Hipparion""  sp.",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/29","mm","359e7f76-0bc3-44df-ab77-d37668fe91a1"
"PIUW1346/3","","","unknown","right","new","Hippotherium  brachypus",47.7,"8.0",NA,"{tibia distal depth}","PIUW1346/3","mm","a2f173c1-b476-4956-805b-125b51604c3a"
"PIUW1346/30","","","unknown","right","new","""Hipparion""  sp.",47.8,"8.0",NA,"{tibia distal depth}","PIUW1346/30","mm","e3af3729-908f-4e2b-9077-708c77d7b381"
"PIUW1346/4","","","unknown","left","new","Hippotherium  brachypus",48.3,"8.0",NA,"{tibia distal depth}","PIUW1346/4","mm","5279452b-7314-47ee-be5b-fcec9b3edcea"
"PIUW1346/5","","","unknown","right","new","Hippotherium  brachypus",48.2,"8.0",NA,"{tibia distal depth}","PIUW1346/5","mm","39dbef9d-845e-419a-a8b9-0410c3d84209"
"PIUW1346/6","","","unknown","left","new","""Hipparion""  sp.",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/6","mm","eb5e9da3-bf65-41a8-bde1-57c9fda567a3"
"PIUW1346/7","","","unknown","right","new","""Hipparion""  sp.",45.8,"8.0",NA,"{tibia distal depth}","PIUW1346/7","mm","a049c4d2-237b-4cc1-b73d-9c213c6d9041"
"PIUW1346/8","","","unknown","right","new","Cremohipparion mediterraneum",39.6,"8.0",NA,"{tibia distal depth}","PIUW1346/8","mm","07549dd3-11d3-472c-92e6-e09c42e157c1"
"PIUW1346/9","","","unknown","left","new","""Hipparion""  sp.",NA,"8.0",NA,"{tibia distal depth}","PIUW1346/9","mm","7940491c-f968-48a8-a0a7-062a15502de1"
"MAFIV","","","unknown","left","new","Hippotherium  intrans",43.2,"10.0",NA,"{tibia distal depth}","MAFIV","mm","1e6ffc5f-aacb-4a96-8f6d-78dc935e7496"
"MAFIV","","","unknown","right","new","Hippotherium  intrans",46.1,"10.0",NA,"{tibia distal depth}","MAFIV","mm","5981a0d4-f987-4c28-a35f-b31a8502b162"
"MAFIV","","","unknown","right","new","Hippotherium  intrans",0,"10.0",NA,"{tibia distal depth}","MAFIV","mm","5c72d11a-90ad-44b8-af44-d42c79b237c5"
"MAFIV11832","","","unknown","right","new","Hippotherium  intrans",40,"10.0",NA,"{tibia distal depth}","MAFIV11832","mm","79398ee5-140a-4189-8cb6-0d66de541e09"
"MAFIV12135","","","unknown","left","new","Hippotherium  intrans",43.2,"10.0",NA,"{tibia distal depth}","MAFIV12135","mm","c5e0d557-0fe2-4d99-ba61-51537936e5a3"
"MAFIV12611","","","unknown","right","new","Hippotherium  intrans",0,"10.0",NA,"{tibia distal depth}","MAFIV12611","mm","9261479d-82f1-4380-87b1-4ccda9125f89"
"MAFIV15685","","","unknown","left","new","Hippotherium  sp. sm.",38.4,"10.0",NA,"{tibia distal depth}","MAFIV15685","mm","91a53421-1a63-4e98-8e67-34a6d13a8bfe"
"MAFIV15743","","","unknown","right","new","Hippotherium  intrans",44.3,"10.0",NA,"{tibia distal depth}","MAFIV15743","mm","db002638-a797-4b71-a864-5df18474a074"
"MAFIV15748","","","unknown","left","new","Hippotherium  intrans",45.8,"10.0",NA,"{tibia distal depth}","MAFIV15748","mm","ce41b011-636d-401c-a034-e375287c50bf"
"HGSV113259A","","","unknown","left","new","Hippotherium  sumegense",41.8,"8.5",NA,"{tibia distal depth}","HGSV113259A","mm","d2abcfa3-7f80-4130-9eb9-3aa2ab6882c5"
"HGSV13259B","","","unknown","left","new","Hippotherium  sumegense",39.9,"8.5",NA,"{tibia distal depth}","HGSV13259B","mm","8bd02db2-d798-4d89-acb8-f487df62eac6"
"HGS4287A","","","unknown","right","new","Hippotherium  csakvarense",43.8,"9.0",NA,"{tibia distal depth}","HGS4287A","mm","c1ae2c30-34e9-486b-a3be-c4365d63dad9"
"HGS4287B","","","unknown","right","new","Hippotherium  csakvarense",41.4,"9.0",NA,"{tibia distal depth}","HGS4287B","mm","07e7690e-303a-4920-9317-92355770bf63"
"HGS4287C","","","unknown","right","new","Hippotherium  csakvarense",45.6,"9.0",NA,"{tibia distal depth}","HGS4287C","mm","d3b8a127-c0e7-4428-86d0-b6f2231749ad"
"MAFIV11253","","","unknown","right","new","Hippotherium  csakvarense",43.6,"9.0",NA,"{tibia distal depth}","MAFIV11253","mm","9db95bdb-adb5-4960-aaf9-535dc5e9fbc4"
"MAFIV112536","","","unknown","left","new","Hippotherium  csakvarense",43.4,"9.0",NA,"{tibia distal depth}","MAFIV112536","mm","63d967da-56ad-44fa-998e-1bf97355c643"
"MAFIV11253B","","","unknown","right","new","Hippotherium  csakvarense",40.7,"9.0",NA,"{tibia distal depth}","MAFIV11253B","mm","afde246f-c906-425b-a31a-5cac2263ae0d"
"MAFIV11253C","","","unknown","left","new","Hippotherium  csakvarense",39.8,"9.0",NA,"{tibia distal depth}","MAFIV11253C","mm","2ef15178-5125-4485-85af-e0c0f5913726"
"MAFIV11253D","","","unknown","left","new","Hippotherium  csakvarense",43.3,"9.0",NA,"{tibia distal depth}","MAFIV11253D","mm","13bca197-e67d-4e5a-a17f-20002a87767c"
"MAFIV11253E","","","unknown","left","new","Hippotherium  csakvarense",43.2,"9.0",NA,"{tibia distal depth}","MAFIV11253E","mm","1bb63135-1d5b-40fd-ad26-0816fe33d110"
"MAFIV11253F","","","unknown","right","new","Hippotherium  csakvarense",43.6,"9.0",NA,"{tibia distal depth}","MAFIV11253F","mm","1f532dde-f7de-4091-8f04-5ed3e05d24d1"
"MAFIV11253H","","","unknown","right","new","Hippotherium  csakvarense",42,"9.0",NA,"{tibia distal depth}","MAFIV11253H","mm","532cdd7e-4350-444a-9f11-6740b8fcc898"
"MAFIV11253I","","","unknown","left","new","Hippotherium  csakvarense",NA,"9.0",NA,"{tibia distal depth}","MAFIV11253I","mm","ca1654b8-9529-4a0c-bc78-17a8ad5ef71b"
"MAFIV11254A","","","unknown","right","new","Hippotherium  csakvarense",43.1,"9.0",NA,"{tibia distal depth}","MAFIV11254A","mm","af65d182-1a96-43f1-84ad-66d12d7ab502"
"MAFIV11254B","","","unknown","right","new","Hippotherium  csakvarense",43.4,"9.0",NA,"{tibia distal depth}","MAFIV11254B","mm","b4321076-e84c-4b63-9f64-79b213dbd04f"
"MAFIV11254C","","","unknown","right","new","Hippotherium  csakvarense",40.6,"9.0",NA,"{tibia distal depth}","MAFIV11254C","mm","cf9e3904-17e4-4b9b-add2-779047330f33"
"MAFIV11254D","","","unknown","right","new","Hippotherium  csakvarense",NA,"9.0",NA,"{tibia distal depth}","MAFIV11254D","mm","4836de4a-433c-4992-aeb5-1b4b492920c9"
"MAFIV11254E","","","unknown","right","new","Hippotherium  csakvarense",40.5,"9.0",NA,"{tibia distal depth}","MAFIV11254E","mm","62c2ed49-2713-4d99-8c34-0ec0a2871fa5"
"MAFIV11254F","","","unknown","right","new","Hippotherium  csakvarense",NA,"9.0",NA,"{tibia distal depth}","MAFIV11254F","mm","c6ba5ef9-d617-4667-9708-132cda3b8c9f"
"MAFIV11254G","","","unknown","left","new","Hippotherium  csakvarense",44.2,"9.0",NA,"{tibia distal depth}","MAFIV11254G","mm","8352cae5-2d36-4321-b1ea-11bd5246b55c"
"MAFIV11254H","","","unknown","right","new","Hippotherium  csakvarense",48.3,"9.0",NA,"{tibia distal depth}","MAFIV11254H","mm","b62e4fcb-63a1-4d53-9dc6-cd65f63bf6b9"
"MAFIV11254I","","","unknown","right","new","Hippotherium  csakvarense",44.1,"9.0",NA,"{tibia distal depth}","MAFIV11254I","mm","4ae971f8-9951-4665-b222-1e701a39d8da"
"MAFIV11254J","","","unknown","right","new","Hippotherium  csakvarense",43.4,"9.0",NA,"{tibia distal depth}","MAFIV11254J","mm","ba56d964-d819-4f92-a594-e1f66e60f9ef"
"MAFIBalt061","","","unknown","left","new","Hippotherium  microdon",42.4,"7.0",NA,"{tibia distal depth}","MAFIBalt061","mm","c6d6c7f9-c25b-45dd-89fc-6bf02beb2781"
"MAFIBalt260","","","unknown","left","new","Hippotherium  microdon",39.4,"7.0",NA,"{tibia distal depth}","MAFIBalt260","mm","b371be66-7d39-4323-8e6a-cde0d60efe6d"
"MAFIBalt713L","","","unknown","left","new","Hippotherium  microdon",36.9,"7.0",NA,"{tibia distal depth}","MAFIBalt713L","mm","31f77f61-dcd0-4d0a-afde-14861054ddfe"
"MAFIOB3205","","","unknown","right","new","Hippotherium  microdon",41,"7.0",NA,"{tibia distal depth}","MAFIOB3205","mm","a0fc2a19-eb24-4401-88a7-622cb5b53622"
"MAFIOB344A","","","unknown","right","new","Hippotherium  microdon",40.9,"7.0",NA,"{tibia distal depth}","MAFIOB344A","mm","bc8a793a-1f11-4a79-865d-8fabf301548b"
"MAFIOB344B","","","unknown","left","new","Hippotherium  microdon",38.8,"7.0",NA,"{tibia distal depth}","MAFIOB344B","mm","0a1ebd0b-05b0-4ce3-8991-df838459971a"
"MAFIOB344C","","","unknown","left","new","Hippotherium  microdon",37.6,"7.0",NA,"{tibia distal depth}","MAFIOB344C","mm","d7ac598e-7a7f-48d5-b1c2-e0ce769e2835"
"MAFIOB344D","","","unknown","left","new","Hippotherium  microdon",38.1,"7.0",NA,"{tibia distal depth}","MAFIOB344D","mm","6b562756-1e18-411b-8d2a-29258917a07d"
"MAFIOB344E","","","unknown","right","new","Hippotherium  microdon",38.4,"7.0",NA,"{tibia distal depth}","MAFIOB344E","mm","1f88928a-72d9-4c0d-b966-c53914731a10"
"MAFIOB377","","","unknown","right","new","Hippotherium  microdon",NA,"7.0",NA,"{tibia distal depth}","MAFIOB377","mm","5de23e95-82cb-49ea-8dad-03a367957b16"
"MAFIOB421A","","","unknown","right","new","Hippotherium  microdon",41,"7.0",NA,"{tibia distal depth}","MAFIOB421A","mm","8d7da754-1926-400d-96f2-c62bf25ca78f"
"MAFIOB421B","","","unknown","right","new","Hippotherium  microdon",39.2,"7.0",NA,"{tibia distal depth}","MAFIOB421B","mm","44110615-e12e-41c8-ae2f-a4fbc45d91a2"
"MAFIOB421C","","","unknown","right","new","Hippotherium  microdon",40.6,"7.0",NA,"{tibia distal depth}","MAFIOB421C","mm","422bc0b8-82e0-4ae2-a337-65ec7b98d872"
"MAFIOB421D","","","unknown","left","new","Hippotherium  microdon",39,"7.0",NA,"{tibia distal depth}","MAFIOB421D","mm","ec36c3dd-6cb2-4b34-9476-b5e466931853"
"IGFCCNS2","","","unknown","right","new","""Hipparion"" sp.  ",NA,"6.7",NA,"{tibia distal depth}","IGFCCNS2","mm","121acd70-a3b4-4f1e-a0f0-1d65ec917669"
"KNM-LT160","","","unknown","right","new","Sivalhippus turkanensis",43.5,"7.0",NA,"{tibia distal depth}","KNM-LT160","mm","e65017cb-6e9f-47dd-81de-ba4c4cf65cf2"
"KNM-LT25448","","","unknown","right","new","Sivalhippus turkanensis",NA,"7.0",NA,"{tibia distal depth}","KNM-LT25448","mm","2afe9a43-5271-4eab-87c0-5d105f9b9a83"
"KNM-LT25478B","","","unknown","left","new","Sivalhippus turkanensis",52.5,"6.5",NA,"{tibia distal depth}","KNM-LT25478B","mm","6ab6f032-bec2-4238-bdfe-c33d61e8ce00"
"KNM-LT26621","","","unknown","left","new","Sivalhippus turkanensis",44.8,"6.5",NA,"{tibia distal depth}","KNM-LT26621","mm","1fb52c86-1f09-4825-ab63-86c7b910ac01"
"KNM-LU698","","","unknown","right","new","Eurygnathohippus cf. feibeli",42.8,"7.0",NA,"{tibia distal depth}","KNM-LU698","mm","201991a0-166d-4810-8762-d954e5e4790f"
"KNM-LU817","","","unknown","right","new","Eurygnathohippus cf. feibeli",40,"7.0",NA,"{tibia distal depth}","KNM-LU817","mm","faccbaa5-9ec7-448c-a0bb-2ce8660ea77d"
"KNM-NA161","","","unknown","norecord","new","""Hipparion""  sp. ",44.7,"9.0",NA,"{tibia distal depth}","KNM-NA161","mm","1a1469bf-5b7c-4903-a65d-0c42a3185c21"
"RMNH1045","","","unknown","norecord","new","Equid ",44.42,"?",NA,"{tibia distal depth}","RMNH1045","mm","b4658b28-35f3-45ca-ab12-1727ca3d09f1"
"RMNH1314","","","unknown","norecord","new","Equid ",47.31,"?",NA,"{tibia distal depth}","RMNH1314","mm","0a5a3c8a-fc77-4194-8493-9510da6e4498"
"RMNH1349","","","unknown","norecord","new","Equid ",49.07,"?",NA,"{tibia distal depth}","RMNH1349","mm","fe9fe899-2ca5-4d4b-b24b-f6e64fd0271d"
"RMNH1522","","","unknown","norecord","new","Eurygnathohippus sp.",63.01,"?",NA,"{tibia distal depth}","RMNH1522","mm","4bb7e226-a329-4581-9108-b7f20a0be866"
"RMNH160","","","unknown","norecord","new","Equid ",50.05,"?",NA,"{tibia distal depth}","RMNH160","mm","305e6a93-e777-4b3d-9ea3-df3f55eeba9b"
"RMNH1635","","","unknown","norecord","new","Equid ",54.58,"?",NA,"{tibia distal depth}","RMNH1635","mm","f35157de-4ebd-46a1-9cd7-5e09c65e5ddc"
"RMNH3212","","","unknown","norecord","new","Equid ",50.33,"?",NA,"{tibia distal depth}","RMNH3212","mm","cb4eb7b0-20bb-4e48-8b2c-7f1c05b7154f"
"RMNH418","","","unknown","norecord","new","Equid ",52.37,"?",NA,"{tibia distal depth}","RMNH418","mm","1fa2a8ca-c088-48ad-b4f5-974c53c2f5e3"
"RMNH526","","","unknown","norecord","new","Equid ",53.58,"?",NA,"{tibia distal depth}","RMNH526","mm","b921523b-9d93-401b-9202-d59f5698ae0d"
"RMNH530","","","unknown","norecord","new","Equid ",48.41,"?",NA,"{tibia distal depth}","RMNH530","mm","a5718810-a724-4a6a-a700-dc8a5aa295ce"
"RMNH556","","","unknown","norecord","new","Equid ",NA,"?",NA,"{tibia distal depth}","RMNH556","mm","6584af40-e1f1-45bb-9a51-60edb8ff04d8"
"RMNH6038","","","unknown","norecord","new","Equid ",51.97,"?",NA,"{tibia distal depth}","RMNH6038","mm","31141abe-9fde-4c6f-ad08-c0ee01503642"
"RMNH670","","","unknown","norecord","new","Equid ",54.27,"?",NA,"{tibia distal depth}","RMNH670","mm","277521e7-5ba9-4691-b905-ce09e15a9ddb"
"RMNH786","","","unknown","norecord","new","Equid ",49.26,"?",NA,"{tibia distal depth}","RMNH786","mm","5015f42d-4eac-42db-bd45-3ce2d5e4899c"
"RMNH84","","","unknown","norecord","new","Equid ",55.3,"?",NA,"{tibia distal depth}","RMNH84","mm","fd10605e-0323-4c5a-9e9d-4ce30853a489"
"RMNH85","","","unknown","norecord","new","Equid ",53.09,"?",NA,"{tibia distal depth}","RMNH85","mm","79188ec0-6588-44c5-b5dd-407c1dec0886"
"RMNH862","","","unknown","norecord","new","Equid ",51.16,"?",NA,"{tibia distal depth}","RMNH862","mm","305ba0eb-10d3-4e55-a13d-f7ecead5163c"
"RMNH883","","","unknown","norecord","new","Equid ",54.98,"?",NA,"{tibia distal depth}","RMNH883","mm","95325e43-4a64-49d8-b4bd-757a512bddc0"
"RMNH988","","","unknown","norecord","new","Equid ",46.18,"?",NA,"{tibia distal depth}","RMNH988","mm","61a05dc2-db0a-4d19-898f-a8af6b9203f1"
"SAMPQL12733","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",NA,"5.00",NA,"{tibia distal depth}","SAMPQL12733","mm","0180d27e-4307-48d9-ad1e-11046cb45cd4"
"SAMPQL20178","E Quarry","","unknown","left","new","Eurygnathohippus hooijeri",NA,"5.00",NA,"{tibia distal depth}","SAMPQL20178","mm","ff44f868-d3fe-4e6a-9807-f557faa7c17c"
"SAMPQL20553","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",46.7,"5.00",NA,"{tibia distal depth}","SAMPQL20553","mm","5038bd0e-e408-4924-9db4-3b1ee9e3f19c"
"SAMPQL20554","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",43.8,"5.00",NA,"{tibia distal depth}","SAMPQL20554","mm","db1313ab-881d-49d7-8735-9ebf862030e9"
"SAMPQL21295A","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",43.7,"5.00",NA,"{tibia distal depth}","SAMPQL21295A","mm","a474b0ce-6dbf-4b3d-a5dd-a32e0f7752eb"
"SAMPQL2146A","E Quarry","","unknown","left","new","Eurygnathohippus hooijeri",45.3,"5.00",NA,"{tibia distal depth}","SAMPQL2146A","mm","56023802-1f02-485c-8827-8c786bd5c4ed"
"SAMPQL2147","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",45,"5.00",NA,"{tibia distal depth}","SAMPQL2147","mm","0ebdd4af-3723-4d82-ab47-9774f4417ddd"
"SAMPQL2742","E Quarry","","unknown","left","new","Eurygnathohippus hooijeri",NA,"5.00",NA,"{tibia distal depth}","SAMPQL2742","mm","34ca273f-f439-4627-9dd0-23b121d07adc"
"SAMPQL2747","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",42.8,"5.00",NA,"{tibia distal depth}","SAMPQL2747","mm","2a05ad0d-54d0-484d-9dd1-d89e007f8a8d"
"SAMPQL3406","E Quarry","","unknown","left","new","Eurygnathohippus hooijeri",40.1,"5.00",NA,"{tibia distal depth}","SAMPQL3406","mm","4f2f237b-a908-42b2-b664-8a78ccf24805"
"SAMPQL3407","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",NA,"5.00",NA,"{tibia distal depth}","SAMPQL3407","mm","84cb5e9e-3f7e-4c6c-9fa1-b7a33a2b5ea0"
"SAMPQL3411","E Quarry","","unknown","left","new","Eurygnathohippus hooijeri",NA,"5.00",NA,"{tibia distal depth}","SAMPQL3411","mm","b0282d8d-8741-493c-8178-bef081e571cd"
"SAMPQL5985","E Quarry","","unknown","right","new","Eurygnathohippus hooijeri",42.6,"5.00",NA,"{tibia distal depth}","SAMPQL5985","mm","5107f4d2-5259-4c20-88d5-63f3a69934bc"
